epoch,global_step,learning_rate,generator_learning_rate,L_total,L_K,L_generator,L_multi,L_rec,L_forecast,L_var,L_stability,L_physics,L_mass,L_operator,val_rollout,val_reconstruction,val_mass,val_operator,epoch_time,samples_per_sec,peak_gpu_memory
12,1428,0.001,0.005,0.00011859972520531821,4.873317581670139e-08,4.693343158270523e-05,4.080013154899466e-06,1.3277433518615673e-05,1.837123823986591e-05,0.0,1.6019061236182184e-06,0.0,9.291873157378308e-06,3.642378646211443e-07,1.6510212974805783e-05,4.601502933794455e-05,4.175827189101255e-06,1.0318332707962933e-06,26.0324545459589,145.20336502755103,2906962432
13,1547,0.001,0.005,0.00012195796122781873,5.7297924702354026e-08,4.852359666964581e-05,4.818594758641363e-06,1.3162807417323902e-05,1.864119375563595e-05,0.0,1.3187519140268148e-06,0.0,3.69594281317154e-06,3.6419643325768963e-07,1.937785893373768e-05,1.163751140189734e-05,4.740630459125549e-06,3.3632838976483896e-07,24.689469616976567,153.10170929718387,2906962432
14,1666,0.001,0.005,0.00014337987414802665,6.845430804213763e-08,5.024587439105811e-05,5.74024038566181e-06,1.7463321808790887e-05,2.326900733076775e-05,0.0,1.2040558457046385e-06,0.0,4.457368600038949e-06,4.71656381397566e-07,3.9112085782800847e-05,6.978990571778489e-05,1.1534578249796011e-05,1.669998529169312e-06,24.852411390049383,152.09791680470363,2906962432
15,1785,0.001,0.005,0.0006427610895433833,9.461208938086846e-08,5.906955020643263e-05,7.840511023546458e-06,0.00013855451070220043,0.00014535153054302094,0.0,1.0382091220158843e-06,0.0,8.179511480203093e-06,3.4328016563786488e-06,0.006934063396017466,0.006300694864642407,0.000313433795954985,0.0001627536072018778,24.766392328077927,152.62618591867226,2906962432
16,1904,0.001,0.005,0.02478697008339974,1.095157702457253e-06,0.0006149465833332023,8.345638500282013e-05,0.005968807533726148,0.0060330370511990855,0.0,3.2638090560818867e-06,0.0,0.00032872343119822085,0.00014675204168940374,8.002365786870498e-05,5.5532757999441985e-05,1.3601545547425347e-05,1.5218645798887293e-06,24.40649877197575,154.8767824224057,2906962432
17,2023,0.001,0.005,0.0001680376130573836,1.355552837874894e-07,5.706147695448072e-05,1.1393710092451083e-05,1.794116689885779e-05,2.6047806172827554e-05,0.0,7.521421230675606e-07,0.0,3.1432636773696345e-06,4.965925039635646e-07,1.7514946687567448e-05,1.2870926937986432e-05,3.391821461511719e-06,3.631283809519508e-07,24.742493831086904,152.77360583801547,2906962432
18,2142,0.001,0.005,0.00013414734966650104,1.4385245436935977e-07,5.707019470661642e-05,1.2100902158299167e-05,8.971519955160883e-06,1.736407558146985e-05,0.0,6.030821831551274e-07,0.0,2.202961506973513e-06,2.795263383863101e-07,1.5593021869010825e-05,1.701455731520019e-05,3.880320318352287e-06,4.414283066147445e-07,24.79873590299394,152.427124301269,2906962432
19,2261,0.001,0.005,0.0001370546635592642,1.5384945531540897e-07,5.7797026808161745e-05,1.2940650318611275e-05,9.04299358615717e-06,1.7543507500603382e-05,0.0,4.948481618489568e-07,0.0,2.2417105620666272e-06,2.812065454549079e-07,3.579406457858914e-05,1.7312157918543866e-05,1.4766248274273018e-05,5.385636446438488e-07,24.52672619803343,154.1175927630767,2906962432
20,2380,0.001,0.005,0.00014775325441006176,1.6498130794545393e-07,5.869459776298966e-05,1.38719802452162e-05,1.0865834695434107e-05,1.9684573031054e-05,0.0,4.890178568604834e-07,0.0,3.1112227560019134e-06,3.2863914270519047e-07,3.3203032338254464e-05,1.1437099073234657e-05,7.739538700878342e-06,3.873366208175693e-07,25.2077570699621,149.95384117313233,2906962432
21,2499,0.001,0.005,0.00014443816081251181,1.7712515072855152e-07,5.92370650290004e-05,1.4888886064346436e-05,9.335619022499366e-06,1.8266849793021312e-05,0.0,4.1261684148572556e-07,0.0,1.9744813721565402e-06,2.9042820938590763e-07,3.093797997626964e-05,1.0751746577582144e-05,6.3922412664396685e-06,3.7397921562929003e-07,25.039881035103463,150.95918365989078,2906962432
22,2618,0.001,0.005,0.00015587516439457733,1.893106192254597e-07,6.02836976420361e-05,1.5918782473481434e-05,1.1287842196079461e-05,2.0476910717589485e-05,0.0,3.5084317866156717e-07,0.0,3.446514079184583e-06,3.4033087356672494e-07,2.4200993790318967e-05,8.582711372929181e-06,3.041851755099179e-06,2.9387024234156773e-07,24.564142220071517,153.8828413438894,2906962432
23,2737,0.001,0.005,0.00016062556083496442,2.0314442761845525e-07,6.12630676726069e-05,1.7068359070989088e-05,1.1526793096174188e-05,2.0968789897985982e-05,0.0,3.14650517290911e-07,0.0,1.4705958363496364e-06,3.4903075112394556e-07,2.4185488308874137e-05,3.158231775159948e-05,4.717789371560294e-06,7.920162705063593e-07,24.539837927091867,154.03524714508802,2906962432
24,2856,0.001,0.005,0.00019544177899930487,2.181638752450386e-07,6.277018740850812e-05,1.832527368654073e-05,1.9037880297724364e-05,2.8846317876568287e-05,0.0,3.448357367450405e-07,0.0,3.3035200900370014e-06,5.347963610441343e-07,0.00014587779601459347,8.33423593403062e-05,7.710655286462585e-06,2.3648810416229285e-06,24.97965850797482,151.32312552604455,2906962432
25,2975,0.001,0.005,0.0007695945872920294,2.5664173122889237e-07,8.013720629384455e-05,2.128136542591232e-05,0.00015618258792085934,0.0001671223007770817,0.0,2.822795896504407e-07,0.0,1.2296523581301184e-05,3.946217244476198e-06,0.00014262368647559057,7.933054612727748e-05,6.407008440657505e-06,2.1832181400462843e-06,24.969535071984865,151.38447668739562,2906962432
26,3094,0.001,0.005,0.0003823918531120326,2.458471988000133e-07,7.007195375288132e-05,2.0480797688135503e-05,6.264452513759444e-05,7.289908879477205e-05,0.0,2.5225518801604235e-07,0.0,5.4463807561068466e-06,1.6271055688107072e-06,3.4075809872731386e-05,7.064553009556784e-05,1.2028036932557977e-05,1.6068439739077196e-06,24.607076053041965,153.6143502727424,2906962432
27,3213,0.001,0.005,0.0051447960551182625,5.865527883644164e-07,0.00028212311719673583,4.597633903681069e-05,0.0011804447305313601,0.001204591471761608,0.0,6.128713538232627e-07,0.0,3.950280234007141e-05,2.93383321919974e-05,0.00025695542599784123,0.00036320092982523855,1.631232761220807e-05,9.14466071273117e-06,24.85731335298624,152.06792247907552,2906962432
28,3332,0.001,0.005,0.0003746500585866333,2.0045483608107986e-07,6.738826764929823e-05,1.6962059936501584e-05,6.34080587804506e-05,7.315347144853265e-05,0.0,1.415832275875697e-07,0.0,1.5791683943933567e-05,1.6199479091483227e-06,3.710549388502148e-05,4.34986981590988e-05,2.1134585048934067e-05,1.078116663609849e-06,24.231423527933657,155.9957876862854,2906962432
29,3451,0.001,0.005,0.00025829376242303404,2.0404688310492697e-07,6.248807575305426e-05,1.716559471735126e-05,3.5667522259428604e-05,4.496020501295952e-05,0.0,1.499630019077516e-07,0.0,1.1006200588660908e-05,9.310558669182813e-07,0.0003605883344010051,0.00020438922060531608,5.409511934322793e-05,5.601076097827033e-06,24.350055290968157,155.23578714016577,2906962432
30,3570,0.001,0.005,0.0005473820881446252,2.2809709151407676e-07,6.824601355003238e-05,1.90988171222175e-05,0.00010461038759713697,0.0001157358179644838,0.0,1.7931722807382567e-07,0.0,2.1558110484446935e-05,2.6223692173747593e-06,4.559312274934547e-05,1.7555961797673565e-05,5.16166449285395e-06,5.511352837640429e-07,24.065873667947017,157.06888734459395,2906962432
31,3689,0.001,0.005,0.005598366884921219,4.1956966461002015e-07,0.00017235323565531024,3.3508350481507096e-05,0.001326799586025084,0.0013524696047950003,0.0,3.8998402121321215e-07,0.0,0.00013447620353078477,3.226626649559457e-05,0.00039861997079458975,0.0003080145195348277,0.0001875319692771882,7.711566329470813e-06,24.95419704390224,151.47752473661234,2906962432
32,3808,0.001,0.005,0.0004128030258620148,2.460445859930236e-07,7.159195807405191e-05,2.054141503456911e-05,6.873292744371587e-05,8.120101677680699e-05,0.0,1.430588521334792e-07,0.0,1.4331691275560483e-05,1.7809049222465046e-06,2.0545931398547034e-05,1.2927130999395601e-05,1.015119684666388e-06,3.662106488870146e-07,24.696897504036315,153.05566212850093,2906962432
33,3927,0.001,0.005,0.00016409147280716785,2.4304227064243046e-07,6.306679600143864e-05,2.0455789848393392e-05,9.930431394697359e-06,1.9999851613806278e-05,0.0,9.48897304397479e-08,0.0,1.1080971267758633e-06,3.1117542447352433e-07,1.3256928078979919e-05,3.529117083027293e-05,3.219002592015299e-06,8.089978807999744e-07,24.658428248018026,153.29444204554383,2906962432
34,4046,0.001,0.005,0.0006802429300954654,2.866157561408616e-07,8.267728833878344e-05,2.376347550861759e-05,0.00013151609245425942,0.00014335447179354363,0.0,1.0945044404154963e-07,0.0,1.6315521023267938e-05,3.2977508691969673e-06,6.168768114072182e-05,7.24274572781897e-05,1.7029661744128958e-05,1.7618095571812037e-06,24.984218235011213,151.29550840630108,2906962432
35,4165,0.001,0.005,0.0005000010020070015,2.773393211095671e-07,7.398955324706597e-05,2.330454095191613e-05,8.906746469807648e-05,0.0001004859576434163,0.0,1.818195605647779e-07,0.0,3.158165045196829e-05,2.2510985672852256e-06,8.66432901516202e-05,0.00011977988760918379,2.8127651075053673e-05,2.699965240199596e-06,25.041422020993195,150.94989401285116,2906962432
36,4284,0.001,0.005,0.0019977198654992714,3.631325453038241e-07,0.00012083222089266336,2.9518925309213245e-05,0.0004448445329366242,0.0004638869935959558,0.0,2.3611850138561941e-07,0.0,6.362064494881514e-05,1.1006660163551926e-05,0.0003850369841702992,0.00033468337940229545,0.00012297060207596848,8.25831863212876e-06,24.99927121400833,151.2044078261721,2906962432
37,4403,0.001,0.005,0.0014781074560242433,3.3333170069463976e-07,0.00010646852484790895,2.7376393236360937e-05,0.0003200631348783318,0.0003382008514433567,0.0,2.484052333704958e-07,0.0,5.7265206079430526e-05,7.95401216073611e-06,0.00037350524882120745,0.00020449496057283666,1.106584378449259e-05,5.69987131755278e-06,25.365249230060726,149.02278174819853,2906962432
38,4522,0.001,0.005,0.17399163619053387,3.1729565672013795e-05,0.018115534065950355,0.00238385283032176,0.03758134751013362,0.03790424340312177,0.0,0.0010548626968875758,0.0,0.0014005060566112796,0.0009221633002674762,0.14106069916770572,0.1472397737559818,0.02800407746052813,0.0035210622141935996,24.661478043999523,153.27548467516633,2906962432
39,4641,0.001,0.005,0.08182133791768657,2.5394484499542466e-05,0.014370297495073703,0.0019687796304299295,0.015749081891111995,0.015952583278203505,0.0,0.0008475712859748571,0.0,0.0053793051604015376,0.00038674876418361566,5.14738250612503e-05,4.634046677633055e-05,9.235974210328311e-06,1.3116122599534546e-06,24.451543699018657,154.5914665564329,2906962432
40,4760,0.0005,0.0025,0.0003164764690501172,5.674400153178862e-07,9.145927300557208e-05,4.7676325252891896e-05,2.5261061068343383e-05,3.833597377432318e-05,0.0,1.903032973815537e-05,0.0,5.207572513624592e-06,7.604775251945799e-07,5.073083382393677e-05,1.595276099535459e-05,5.343765372431551e-06,6.110998253375111e-07,24.32961908308789,155.3661809126954,2906962432
41,4879,0.0005,0.0025,0.00027539916626034827,5.604374897066683e-07,8.863266428104705e-05,4.7190164486266595e-05,1.59565016046236e-05,2.925264382385033e-05,0.0,1.4074457435791378e-05,0.0,2.033797873611557e-06,5.09616312570562e-07,3.350201254111848e-05,1.4407984027846916e-05,2.0145893710746133e-06,4.996441291604285e-07,24.83097612601705,152.22921486519593,2906962432
42,4998,0.0005,0.0025,0.00026348187753230966,5.556634010662054e-07,8.691752157155573e-05,4.680146526427639e-05,1.3786303231316475e-05,2.6842913477652012e-05,0.0,1.1473282695328755e-05,0.0,1.2974802490452209e-06,4.48323881543907e-07,3.262080506482605e-05,1.201843769238275e-05,1.552532785353833e-06,4.359410543960015e-07,24.693537288927473,153.07648943818768,2906962432
43,5117,0.0005,0.0025,0.0002570764275443883,5.524268825740758e-07,8.608067025388615e-05,4.653313043822963e-05,1.2647602702527943e-05,2.5579542519937998e-05,0.0,9.22778384385368e-06,0.0,9.007572874986455e-07,4.1512358430139937e-07,2.5418373393005737e-05,1.5852046393168468e-05,9.16474455775209e-07,4.897668402138931e-07,24.26842471200507,155.75794658522335,2906962432
44,5236,0.0005,0.0025,0.00025194341310043697,5.500245479606506e-07,8.532438633092507e-05,4.632513430868842e-05,1.1780197744777613e-05,2.4531886930360027e-05,0.0,7.945645039500152e-06,0.0,6.093895250922855e-07,3.88524075626948e-07,3.005993144359395e-05,1.009311721039315e-05,8.137285389931917e-07,3.7563105208738266e-07,25.207536575035192,149.95515284677208,2906962432
45,5355,0.0005,0.0025,0.0002483623566736699,5.46812598667871e-07,8.488252920513756e-05,4.6088199570674016e-05,1.1143852638722232e-05,2.3905535599431785e-05,0.0,6.578379604131138e-06,0.0,4.317669067173512e-07,3.7008157891197517e-07,2.8875789645272087e-05,1.0152224205653294e-05,5.610782744318904e-07,3.736111498905562e-07,25.61103148397524,147.5926497675479,2906962432
46,5474,0.0005,0.0025,0.00024593541470711074,5.447581189501863e-07,8.41514357792524e-05,4.591502276342855e-05,1.0844217696878197e-05,2.3586045153452596e-05,0.0,5.486490924999878e-06,0.0,3.519432233306794e-07,3.616956363087425e-07,2.285931716739599e-05,1.4579589350476108e-05,4.005895625542031e-07,4.416654432827185e-07,24.41434722393751,154.8269943623079,2906962432
47,5593,0.0005,0.0025,0.00024303251551895368,5.413071438630699e-07,8.387437331115719e-05,4.565099529658996e-05,1.042125258156192e-05,2.3001156201913816e-05,0.0,4.700293306972112e-06,0.0,2.5378475856033944e-07,3.48034346804751e-07,2.6091440148385507e-05,1.0690487899756547e-05,4.200688090620696e-07,3.678560817986311e-07,24.92366428708192,151.6630924113031,2906962432
48,5712,0.0005,0.0025,0.00024126552331148,5.402687525284824e-07,8.301586858193987e-05,4.554786133455487e-05,1.0219478068518188e-05,2.2881520441154304e-05,0.0,4.116658665802716e-06,0.0,2.0808533727188866e-07,3.427399688777369e-07,2.5505472287823935e-05,1.105487149505366e-05,5.163006990404114e-07,3.737099237219982e-07,24.561749789048918,153.89783026310886,2906962432
49,5831,0.0005,0.0025,0.0002397473580906138,5.37732156045475e-07,8.270512055513257e-05,4.53435704460067e-05,1.0100714825966861e-05,2.263996972591264e-05,0.0,3.359949165488139e-06,0.0,1.8565462660358953e-07,3.3804464503489764e-07,2.694862948070901e-05,9.100944095864958e-06,2.5083653708198503e-07,3.3483554164247054e-07,24.57338821294252,153.82494132449827,2906962432
50,5950,0.0005,0.0025,0.00023852324269702115,5.356566147282946e-07,8.226691359634358e-05,4.519413873798426e-05,9.965799874706174e-06,2.2559211853178336e-05,0.0,2.8237189634295952e-06,0.0,1.396587415769241e-07,3.3483274326201316e-07,2.487530454388997e-05,1.0501205993239723e-05,2.0087739553023962e-07,3.572807884211215e-07,24.514455145108514,154.19473847674894,2906962432
51,6069,0.0005,0.0025,0.00023766064205793319,5.342085785587813e-07,8.187416960022083e-05,4.5079439094662174e-05,9.934953836409718e-06,2.2488078984823668e-05,0.0,2.473183602497946e-06,0.0,1.3388460262699626e-07,3.334862175285356e-07,2.6234834513161333e-05,9.110212323278011e-06,1.7839488051441507e-07,3.302593589588858e-07,24.906667674076743,151.76658915051428,2906962432
52,6188,0.0005,0.0025,0.00023628618958080927,5.322990289872877e-07,8.149111434625136e-05,4.490805958368737e-05,9.808915267597142e-06,2.231202600693217e-05,0.0,2.0477293366071227e-06,0.0,1.0723702557481287e-07,3.2960856070150847e-07,2.538411683330889e-05,9.754230727377857e-06,2.6711363170017237e-07,3.3976646840355464e-07,24.79875605693087,152.42700042381958,2906962432
53,6307,0.0005,0.0025,0.00023566737990313895,5.314429308878808e-07,8.107965058929203e-05,4.482460765675617e-05,9.78703568637169e-06,2.2326585452199208e-05,0.0,1.7982980937501582e-06,0.0,1.0326423313575794e-07,3.2904787177459284e-07,2.2060346046124497e-05,1.3129021300257938e-05,1.354670276991025e-07,4.03586824133873e-07,24.744164785020985,152.76328915689422,2906962432
54,6426,0.0005,0.0025,0.00023499482432035384,5.297226871045986e-07,8.101240928419101e-05,4.467635336036365e-05,9.747606325993455e-06,2.22247079633504e-05,0.0,1.5535755422028371e-06,0.0,8.751401416309328e-08,3.27407067631597e-07,2.1273087744096603e-05,1.3621333744681795e-05,1.3376473780064252e-07,4.1097746524038875e-07,24.50179000303615,154.27444278689842,2906962432
55,6545,0.0005,0.0025,0.000234251376611018,5.27988637648897e-07,8.064516156015021e-05,4.4560918421854105e-05,9.742174072940428e-06,2.217133671615677e-05,0.0,1.2936903223057036e-06,0.0,9.018094243990004e-08,3.2677747795455544e-07,2.5805507868339883e-05,8.891516223402937e-06,1.395392957752912e-07,3.2320905943162784e-07,25.81139234895818,146.4469622132791,2906962432
56,6664,0.0005,0.0025,0.00023372571013939307,5.266065543719138e-07,8.060567781006395e-05,4.4430392442755254e-05,9.698829434113884e-06,2.21109704942031e-05,0.0,1.13042026754479e-06,0.0,6.671409738390611e-08,3.249023222906544e-07,3.176705147433538e-05,5.246646993501123e-06,1.5399792905852683e-07,2.639537688948968e-07,25.056629500933923,150.85827883830544,2906962432
57,6783,0.0005,0.0025,0.00023329666798451432,5.256188766002462e-07,8.024724455064942e-05,4.4350188818979495e-05,9.685022403708125e-06,2.21782305801291e-05,0.0,9.692081974246618e-07,0.0,6.671240557037381e-08,3.251021282613649e-07,2.45446111962554e-05,9.936689881821318e-06,1.468941522071126e-07,3.419930949565328e-07,28.164103556075133,134.2133965838453,2906962432
58,6902,0.0005,0.0025,0.00023274949413635545,5.244049509836635e-07,8.002983655031554e-05,4.427584075500139e-05,9.677251209386332e-06,2.210372416205549e-05,0.0,8.162022007286035e-07,0.0,6.20029002118432e-08,3.243763509179083e-07,2.3512588744606115e-05,1.0449664841871709e-05,6.911599722600602e-08,3.4875336203705437e-07,25.257641777046956,149.65767720385912,2906962432
59,7021,0.0005,0.0025,0.00023247491069096164,5.235526399191398e-07,8.002457511672878e-05,4.4162776619910445e-05,9.689665892909506e-06,2.2075837812966682e-05,0.0,7.022346383242168e-07,0.0,6.616346541872065e-08,3.2373744637899257e-07,2.5904115024050477e-05,8.58038354289463e-06,1.0071769941653148e-07,3.165909628846532e-07,25.464932503993623,148.43942741286233,2906962432
60,7140,0.0005,0.0025,0.00023194298942120025,5.223896922324885e-07,7.99138152620154e-05,4.407149678661005e-05,9.608324003310704e-06,2.2043991685634302e-05,0.0,5.916112821636796e-07,0.0,5.992015017920407e-08,3.2225139068426744e-07,2.3422212862420738e-05,1.0940756848348039e-05,5.970259611978063e-08,3.584655262654581e-07,24.6254064560635,153.50000442608948,2906962432
61,7259,0.0005,0.0025,0.00023150327181192262,5.214779525765811e-07,7.963648988161896e-05,4.399745484411214e-05,9.638403510329438e-06,2.2012556969433304e-05,0.0,4.847400651927336e-07,0.0,4.6711093734913407e-08,3.231514337992021e-07,2.884128203039013e-05,6.470658415006862e-06,1.1452688286405803e-07,2.7943832384109903e-07,24.627604931942187,153.4863016702575,2906962432
62,7378,0.0005,0.0025,0.00023168372470767253,5.202236985092491e-07,7.96251368623291e-05,4.390668411611052e-05,9.717728077159441e-06,2.212268794657633e-05,0.0,4.416318973947228e-07,0.0,5.019158531615811e-08,3.24278162453377e-07,2.074895609915811e-05,1.4624363029724918e-05,5.96936067018933e-07,4.2849627128643555e-07,25.381765254074708,148.92581198201614,2906962432
63,7497,0.0005,0.0025,0.00023142047021316276,5.192342265607814e-07,7.963825483645051e-05,4.3804326106082136e-05,9.751153168619288e-06,2.205767801598764e-05,0.0,3.666710446691829e-07,0.0,7.188849227506782e-08,3.255106903043511e-07,2.4635987002901468e-05,9.931379073740183e-06,5.180789310359268e-08,3.4095371466676064e-07,24.556330704013817,153.93179239853396,2906962432
64,7616,0.0005,0.0025,0.00023099866701245663,5.181168765293526e-07,7.947275876874479e-05,4.3731838377425444e-05,9.687627100291177e-06,2.2069052150953442e-05,0.0,3.0756005500094304e-07,0.0,5.8880199316096095e-08,3.244282514857024e-07,2.4109760297939094e-05,1.0703701411243639e-05,5.640359879472661e-08,3.5839168395752843e-07,24.72145560197532,152.90361784756584,2906962432
65,7735,0.0005,0.0025,0.00023158513611335328,5.17213493848522e-07,7.952714527380609e-05,4.3648737359535754e-05,9.87895714556712e-06,2.2230135292620472e-05,0.0,2.511987138970374e-07,0.0,5.781873524155243e-08,3.2854353097689686e-07,2.7356917209025206e-05,7.91015129271684e-06,6.64831957909398e-08,3.0571651504509474e-07,24.692582573974505,153.08240799340467,2906962432
66,7854,0.0005,0.0025,0.0002304472172880427,5.156549990061124e-07,7.934048222889138e-05,4.350960048863531e-05,9.708154874037034e-06,2.2066903622265384e-05,0.0,2.1761867520237224e-07,0.0,4.536367676279504e-08,3.244493081828291e-07,2.7784225087435473e-05,7.580012528965849e-06,7.311497635479706e-08,3.003832584151193e-07,25.07578354899306,150.74304627867906,2906962432
67,7973,0.0005,0.0025,0.00023118147627135158,5.1468246621601e-07,7.932845377745156e-05,4.3465518768354464e-05,9.883594875597819e-06,2.2311075826538306e-05,0.0,1.7962807739588733e-07,0.0,8.984802753602515e-08,3.285850058601542e-07,3.472554568101519e-05,4.520434408948945e-06,1.4680522455245452e-07,2.593896061582546e-07,25.270923133008182,149.5790232950639,2906962432
68,8092,0.0005,0.0025,0.0002369721545455928,5.145940849856334e-07,7.981667298948018e-05,4.33852215850031e-05,1.1229780970549977e-05,2.369725973819316e-05,0.0,1.636279313769683e-07,0.0,1.4006521606039053e-07,3.613525603805823e-07,4.747147246408055e-05,3.7510063737586496e-06,3.499973097120801e-07,2.8376792031503144e-07,25.193623053026386,150.03796762553876,2906962432
69,8211,0.0005,0.0025,0.00024061530496476702,5.135094002203461e-07,7.999534187431905e-05,4.330375308796724e-05,1.2145382102519438e-05,2.459771883723704e-05,0.0,1.2746067145045832e-07,0.0,1.8113235146650913e-07,3.838139972777325e-07,5.8349267921931595e-05,3.74225840113511e-06,5.512174168199549e-07,3.112538465865371e-07,24.724670398049057,152.88373673520306,2906962432
70,8330,0.0005,0.0025,0.00026695584322734877,5.186756111253912e-07,8.295756645676822e-05,4.3666239945056586e-05,1.7883398304932854e-05,3.018349261428402e-05,0.0,1.3340966615918246e-07,0.0,6.026445740047998e-07,5.223480624584337e-07,4.8398332728538664e-05,1.183595542811201e-05,1.257895188256866e-06,4.707146136492416e-07,24.349523977958597,155.23917442581995,2906962432
71,8449,0.0005,0.0025,0.0005767207824324489,5.617323090422524e-07,0.00010544794324290244,4.7148664957146464e-05,8.849793943920217e-05,9.969404027624814e-05,0.0,2.9821222397958787e-07,0.0,5.989396925990207e-06,2.2119111924088208e-06,9.272646822778153e-05,0.00010405150505470201,8.810372431374466e-06,2.5520674496094996e-06,24.979997457005084,151.32107225014883,2906962432
72,8568,0.0005,0.0025,0.0007942227174733672,5.960061157542027e-07,0.00012017879457238854,4.959862085463351e-05,0.00013652682349154488,0.00015057828071774796,0.0,4.0461442245588634e-07,0.0,1.4451357396119323e-05,3.4285147139129666e-06,2.628748500553359e-05,9.216082876914048e-06,2.217960839582626e-07,3.2313851620745566e-07,24.696145197027363,153.06032459085932,2906962432
73,8687,0.0005,0.0025,0.00024409921874942643,5.304994504383233e-07,8.125500941387915e-05,4.4764255020439763e-05,1.1934613193112436e-05,2.4452881036999526e-05,0.0,1.021300471287995e-07,0.0,3.226199383815073e-07,3.7953461826503e-07,2.4345585379272787e-05,1.8358000774501956e-05,5.4930363673528455e-08,5.143156407766149e-07,24.679356438922696,153.16444775838752,2906962432
