epoch,global_step,learning_rate,generator_learning_rate,L_total,L_K,L_generator,L_multi,L_rec,L_forecast,L_var,L_stability,L_physics,L_mass,L_operator,val_rollout,val_reconstruction,val_mass,val_operator,epoch_time,samples_per_sec,peak_gpu_memory
1,3,0.002,0.01,2.9803590774536133,8.28042364305522e-09,3.403399451447816e-06,6.218534576163393e-08,0.9949842294057211,0.99015345176061,0.0023381362358729043,0.0,0.0,0.031394081811110176,0.11292240768671036,1.092381477355957,1.0977293252944946,0.04594074934720993,0.12457910180091858,0.3078671769471839,155.9113916461274,29079552
2,6,0.0016,0.008,2.9802590211232505,1.2404269966737047e-07,4.9662938787757106e-05,9.129637419391656e-07,0.9948980609575907,0.990071694056193,0.001643368392251432,1.3060181724237434e-06,0.00017596521973609926,0.03152677044272423,0.11291167885065079,1.0925836563110352,1.0978952646255493,0.04558733105659485,0.12459017336368561,0.07222885603550822,664.5543434386232,29079552
