epoch,global_step,learning_rate,L_total,L_K,L_multi,L_rec,L_var,L_physics,L_mass,L_operator,val_rollout,val_reconstruction,val_mass,val_operator,epoch_time,samples_per_sec,peak_gpu_memory
21,2499,0.001,1.8848721639189139,1.3386806973290664e-05,0.00041803324412771316,0.9047954055998061,0.0,0.07443190238289733,0.15725522036590273,14.57187003584766,0.9968325160798572,1.0001632860728673,0.1273688070032568,16.319846911657425,245.22146151802735,15.414637758865632,2888410624
22,2618,0.001,1.8795245844220358,1.8428155640105527e-05,0.0005330658026246561,0.9020144138386641,0.0,0.07441119275246033,0.16995186727671396,14.542334815938636,1.0098586877187092,1.0125695926802498,0.17259129814448812,16.47490281604585,245.4975533770048,15.3973021238022,2888410624
23,2737,0.001,1.8787237916673933,1.810971741934452e-05,0.0004824727882690255,0.901745313942117,0.0,0.07425010848975687,0.15529424707410197,14.539433203803169,1.0139811595280965,1.016561526343936,0.3983854329302197,16.584472501845585,242.86791128502227,15.564015764782976,2888410624
24,2856,0.001,1.8845392142654096,1.718389423100263e-05,0.000550960438731299,0.9043653853355892,0.0,0.07468933362462535,0.18983322946482864,14.55820026599541,1.0048204158033645,1.0078261852264405,0.16917762130144096,16.43242681594122,244.1916692009545,15.479643561833782,2888410624
25,2975,0.001,1.886469257950152,1.5151257580977731e-05,0.0005922219483489811,0.9051306117779363,0.0,0.07500843646633563,0.20864058811828573,14.584406117030552,0.9974254869279408,0.9996497063409715,0.23574013956378967,16.3078302474249,243.55393000901677,15.520176577976214,2888410624
26,3094,0.001,1.892372506510013,1.291315643717849e-05,0.000474199910140621,0.9080393250657137,0.0,0.07533253596447134,0.2126782663284786,14.641150660237308,0.9780268725894746,0.9812257973920732,0.15028587978865418,16.00896576926822,244.31391943001654,15.471897830540012,2888410624
27,3213,0.001,1.8866810352083236,7.56741288405561e-06,0.00034463461827260083,0.9058667374035668,0.0,0.07425073185515783,0.13648308632235048,14.577180198386863,1.0065846658888318,1.009284348147256,0.10373905525498447,16.371940567379905,244.33611684001517,15.470492241943274,2888410624
28,3332,0.001,1.8696756193877528,1.3001457713827707e-05,0.00044476236278319327,0.8974168491111231,0.0,0.07393940084423654,0.16321989339653145,14.461440382054244,1.037275995526995,1.04054023538317,0.24563567446810858,17.029888171241396,243.72466210997663,15.509304504828235,2888410624
29,3451,0.001,1.8727399525819002,1.3917507670364569e-05,0.0005193245969219971,0.8987074600956427,0.0,0.0742724683721545,0.18460045335469422,14.485292767721509,0.9941414952278137,0.9973170893532889,0.08287410362889724,16.276075063432966,243.15857563598547,15.545411014657182,2888410624
30,3570,0.001,1.8679974783034552,1.0521465894088526e-05,0.0003942677071247196,0.8966545949537287,0.0,0.07388923194953216,0.16215118733899933,14.453544015228433,1.0369480922108605,1.039380045164199,0.18503203288252865,16.998130444117955,243.42301047797082,15.528523752038966,2888410624
31,3689,0.001,1.8615432658523479,1.0623124957197992e-05,0.0004002492791706962,0.8935654424485706,0.0,0.07360125518570503,0.15658584584004034,14.407079345460922,1.0395190860543932,1.0407568071569715,0.054692159355839806,16.99676440556844,242.41509342502104,15.593088477261642,2888410624
32,3808,0.001,1.8751065591024974,8.052548014949367e-06,0.0004032870206708414,0.9001225074763021,0.0,0.07404691871569034,0.15545925645640604,14.498465230225255,1.018571475006285,1.021062503542219,0.10291785249663961,16.623825200398763,246.14950426400173,15.356520872558216,2888410624
33,3927,0.001,1.8617765493493863,8.593890537254059e-06,0.00035129778608236287,0.893741343450294,0.0,0.07358267758873405,0.14885490658106626,14.418825704584677,1.0358727086158026,1.0383442078317915,0.39082007777123223,17.048890640622094,244.967992210004,15.430587342853816,2888410624
34,4046,0.001,1.8560837319288304,8.939546177359824e-06,0.0004086172107250489,0.890737213407244,0.0,0.07378312511643563,0.19366572152764078,14.369293580231844,1.0042634617714654,1.0065615861188797,0.10382612727005922,16.362995474679128,245.26997892704094,15.411588554522668,2888410624
35,4165,0.001,1.8504250246381002,9.007732126726762e-06,0.0004123721851982058,0.8881106181119485,0.0,0.07337003792806594,0.16476155048798,14.344484484637226,1.0557833807809012,1.0574376378740584,0.2400935609348207,17.36682845524379,244.697543598013,15.447641788385711,2888410624
36,4284,0.001,1.8540976042469974,8.891435478559558e-06,0.00040541534905233197,0.8899153456486092,0.0,0.07344719664153285,0.15378461454122785,14.38187009922411,1.0452134186313267,1.0483067776475634,0.2466019010792176,17.059236526489258,242.04512410698226,15.616922728545717,2888410624
37,4403,0.001,1.8451574762031515,7.103666118223734e-06,0.0003159313669019236,0.8856314737960775,0.0,0.0732555608970936,0.16879263751248202,14.313526904393756,1.028170363108317,1.029825280393873,0.18859400288312742,16.897028841291156,243.140350864036,15.546576232892642,2888410624
38,4522,0.001,1.8537557132660396,5.721480937652467e-06,0.0002914644089754099,0.8897400911522921,0.0,0.07368687750359691,0.17737009418073785,14.382635312357907,1.1119484225908915,1.106314069884164,0.2663696086610712,18.279408545721147,243.851575067034,15.501232661551972,2888410624
39,4641,0.001,1.8632169170985147,5.931320854523663e-06,0.00034524592633787836,0.8943202862033137,0.0,0.07387991774965216,0.16362445411228,14.44873464170587,1.0179282421157474,1.0168127454462506,0.21739785983448937,16.490649972643173,243.38784283597488,15.530767502415625,2888410624
40,4760,0.0005,1.854336532083138,4.966774191108357e-06,0.00028874217477139265,0.890121417007749,0.0,0.07351125248683194,0.15705687283838868,14.388136751689608,1.028833651826495,1.0315835728531793,0.12077234502260883,16.800653098878406,244.9058156980318,15.43450484924674,2888410624
41,4879,0.0005,1.8215303317579643,5.585735537847516e-06,0.00022269109745692246,0.8745690579136843,0.0,0.07194125065737696,0.12046901486892864,14.147312101737532,1.0202991037141709,1.0221744409629276,0.07886289221988547,16.769305769602457,245.23541271599242,15.413760835502272,2888410624
42,4998,0.0005,1.8207834569234698,6.366007370575086e-06,0.0002655112773436245,0.8741213309701789,0.0,0.07200341345629994,0.12174282261618861,14.157197046027612,1.0439657350381215,1.0471366504828135,0.12840306150416533,17.10556099301293,245.09221800899832,15.422766298770126,2888410624
43,5117,0.0005,1.8033666817599503,6.308312915867193e-06,0.00021074475878671,0.8657987504409104,0.0,0.07134137789928725,0.11550611770026899,14.03726334445691,0.98199835618337,0.986805861620676,0.19849538564504612,16.016420605069115,252.47510208404856,14.971773330510999,2888410624
44,5236,0.0005,1.797914951314371,6.646974192595476e-06,0.0001930623430381135,0.8631755802681838,0.0,0.07117101148216341,0.09924902905310903,14.035704238326462,1.0738997641063872,1.0780247957933518,0.1751407584075683,17.603853943234398,245.8597691010218,15.37461787189277,2888410624
45,5355,0.0005,1.7972289931837213,7.886187199440587e-06,0.00022437427691541237,0.8627438097403793,0.0,0.07128474405214744,0.11600231456930045,14.024944181290884,1.015754563751675,1.0200099695296514,0.0953812539887925,16.64775125412714,244.78500945703126,15.442122082494306,2888410624
46,5474,0.0005,1.7998131072079693,6.695093974553014e-06,0.0002058200525223381,0.8640859354740729,0.0,0.07122290314414673,0.10997400217980303,14.024632624469737,1.2002500596500578,1.2086076989060357,0.45108088007019387,20.289866111392065,247.75698697101325,15.25688557248336,2888410624
47,5593,0.0005,1.7762327764400099,6.867720319032694e-06,0.00019192837696724508,0.8527819369205092,0.0,0.07027817136561745,0.08890631417275736,13.877821644777974,1.020178496837616,1.0259665855339595,0.0707957160570437,16.875207342420307,243.14729965600418,15.546131934624832,2888410624
48,5712,0.0005,1.7820013717368797,7.681661360019312e-06,0.00018319198341236977,0.8556298839352118,0.0,0.07036753471491848,0.08129794527111309,13.91091105244147,1.0460891723632812,1.0516726300829933,0.03794129846861497,17.164928000313896,244.33110402099555,15.470809642292542,2888410624
49,5831,0.0005,1.7751978524778256,8.471722193337368e-06,0.00021197046485862562,0.8523649569541689,0.0,0.07003552420531947,0.07551145235855113,13.85608193634679,1.0310636597020286,1.03613870598021,0.059346878582367764,16.985977572486515,244.18428040103754,15.48011196212915,2888410624
50,5950,0.0005,1.7519499729550074,8.39678601543768e-06,0.00014360974925920053,0.8413196485509318,0.0,0.0690150491078064,0.062351157772477975,13.678307506016322,1.097655093102228,1.102121695450374,0.15915029692640972,18.06850231715611,246.05722035997314,15.362280344669388,2888410624
51,6069,0.0005,1.7859441902271653,6.5198351712848144e-06,0.0001681194753107669,0.8576786132085891,0.0,0.07024419063221289,0.06212559880284721,13.924586928836883,1.0134637980234056,1.0181092208340055,0.04032517706454244,16.526675083523706,122.51596881600562,30.85312091582772,2888410624
52,6188,0.0005,1.7653336770950803,7.898798942314609e-06,0.00018671511540930993,0.8477803078278032,0.0,0.0693917329288704,0.06215379417297386,13.754038997428127,1.0075534573623113,1.011860123702458,0.024549306147465748,16.35439109802246,25.910218848963268,145.88838566105926,2888410624
53,6307,0.0005,1.7618652408085171,8.592598899826592e-06,0.000208934611688915,0.8460462248514569,0.0,0.06934632558255364,0.04781630842813424,13.773632499654457,1.0253160981904892,1.0305291930834453,0.06308267550498602,16.701555134001232,25.668055880989414,147.26475653341512,2888410624
54,6426,0.0005,1.751650397992008,8.864482156385503e-06,0.00017621473032887531,0.8411369986635037,0.0,0.06901510119170108,0.06202371648695103,13.678972805366314,0.9854297575496492,0.9886955956617991,0.03902996932599871,15.992704782031831,25.452357536996715,148.51276525192276,2888410624
55,6545,0.0005,1.7404812956613207,7.4275539950865514e-06,0.0001304067016963258,0.835935950657678,0.0,0.06834115057619948,0.049892917484360394,13.568444280271176,1.1913814124606905,1.1977221568425496,0.04995767051753189,19.76786958603632,25.696724551031366,147.10045992411455,2888410624
56,6664,0.0005,1.754418222487919,8.155572469010222e-06,0.00016105858770460284,0.8424796960971973,0.0,0.06912855674602368,0.06052299227033343,13.704665364664068,1.1474346175080254,1.151056087300891,0.07093161617716154,18.891032482328868,26.01229190902086,145.31591499975153,2888410624
57,6783,0.0005,1.7398749451157909,7.2945071512968135e-06,0.00012555111858072302,0.8356194844952336,0.0,0.06837757617834385,0.04236570249789606,13.590783830672976,1.052270975283214,1.0519827876772199,0.16812115205185754,17.066916256859187,25.821230641042348,146.39116363384178,2888410624
58,6902,0.0005,1.746114297392507,8.400045098150494e-06,0.00013799300394513737,0.8385600405395346,0.0,0.06870983000533291,0.049558945181508544,13.642848110703564,1.086344689982278,1.0912565183071863,0.06840474618754039,17.8405135063898,25.628036289010197,147.49471857197807,2888410624
59,7021,0.0005,1.7345297455156923,8.286424649692393e-06,0.00011825452513423645,0.8330685413703717,0.0,0.06814786939319006,0.046296468917181886,13.536980940803648,1.0260815444446745,1.0292835485367549,0.13077050878533295,16.600377473377048,25.711259747040458,147.01730048194563,2888410624
60,7140,0.0005,1.735860473264462,7.883682688029862e-06,0.00015120346344903938,0.8336959214437576,0.0,0.06815834135266524,0.044726350611795196,13.542215569309457,1.1196484480585371,1.1267035819235303,0.051854526068616125,18.608494558788482,25.639746304019354,147.42735576160663,2888410624
61,7259,0.0005,1.7353392694362257,8.280678490317619e-06,0.00017373438879278384,0.833378867056004,0.0,0.06822577968578807,0.04424558579133301,13.556664765574945,1.1091161622887566,1.1151469795476823,0.05699313371054207,18.27258447011312,25.590011805994436,147.71388261393997,2888410624
62,7378,0.0005,1.7346354143960134,7.940622137260217e-06,0.00016601331743427733,0.8331461282003494,0.0,0.06800319647997934,0.04377027903363188,13.513098737928603,1.074504292011261,1.0805729823453085,0.03173073484074502,17.584845774514335,25.581205103022512,147.76473527251378,2888410624
63,7497,0.0005,1.7397357478974358,6.522558619965499e-06,0.0001725394407499128,0.8355213246648274,0.0,0.06834149665853118,0.056524146973554575,13.555251037759126,1.1918260472161428,1.200230649255571,0.05390798258816912,19.887580308460056,25.851370152959134,146.22048957692533,2888410624
64,7616,0.0005,1.7183355190135814,8.476325978884392e-06,0.00020265848240039002,0.8251112499565044,0.0,0.0676992213434131,0.04893815679643205,13.441967955089751,1.1125115019934517,1.119028634968258,0.04545581253589175,18.35850917725336,26.086582500021905,144.90207753341497,2888410624
65,7735,0.0005,1.712932661475328,7.466250113196943e-06,0.00011644224276231533,0.8227186703177356,0.0,0.06725496331286968,0.03848873553846879,13.374015191496996,1.0980025771118345,1.1048819493679773,0.10075410506909802,18.13468830471947,25.931084607029334,145.77099482276677,2888410624
66,7854,0.0005,1.7192121524659414,7.109814877458602e-06,0.00013465935660177526,0.8257338140376661,0.0,0.06746809319471794,0.04590993899477537,13.401798760954035,1.218257768948873,1.2270826859133583,0.021882575484258787,20.287120333172027,25.685817369958386,147.16292440905588,2888410624
67,7973,0.0005,1.7143178111030941,7.475104473842919e-06,0.00014529798436101782,0.8232492847417398,0.0,0.06752116362892446,0.0542563454893531,13.395720034806185,1.2860107972508386,1.2966024373258864,0.09617041416821026,21.596142410096668,25.88550950802164,146.02764526727273,2888410624
68,8092,0.0005,1.709844982434833,8.020590988933922e-06,0.00017989353053043868,0.8210072974048594,0.0,0.06746257817619063,0.06344444316530985,13.365626748907504,1.185453256538936,1.1956407623631613,0.04608221728787092,19.80501948765346,25.75126818101853,146.78888718910818,2888410624
69,8211,0.0005,1.7201996712457566,6.439261959900568e-06,0.00013839668364395885,0.8261009741081763,0.0,0.06771448920702651,0.05706559557999883,13.428766650245302,1.2358237820012228,1.245601535411108,0.09172637145522805,20.720167096455892,26.501593322027475,142.63293357755046,2888410624
70,8330,0.0005,1.7131249382382348,7.170673695216744e-06,0.00018710587053589288,0.8227660927822981,0.0,0.06721137555853203,0.048760909034264464,13.344753293637876,1.1677106658617655,1.1732476047107152,0.052686836135884124,19.288881633395242,26.53441025101347,142.45652962479633,2888410624
71,8449,0.0005,1.7080665989527626,6.62849229397748e-06,0.00013425642407065622,0.8203193391441668,0.0,0.0671527750548271,0.052865580081072436,13.324823850803273,1.1889683643976847,1.1992651425656817,0.05024674061153616,19.85600422904605,26.442180530983023,142.95341473714208,2888410624
72,8568,0.0005,1.6955992746605444,7.071571719529977e-06,0.00014173629908962915,0.8143206828485721,0.0,0.06666735901774239,0.05469348379386165,13.22408483596075,1.3131540525527228,1.3255422543911708,0.0698699729561451,22.404322283608572,26.222986723994836,144.1483397671549,2888410624
73,8687,0.0005,1.7072650819859176,6.831640863556314e-06,0.00015546456889419387,0.819848122293987,0.0,0.0672510757500296,0.06314709782994614,13.323920954346026,1.2222810293946946,1.230099143868401,0.09802387977861578,20.335023671104793,25.892355420975946,145.989035703478,2888410624
74,8806,0.0005,1.6909459003064997,6.8224866356498625e-06,0.00017381104015161297,0.8120653988192321,0.0,0.06646065311551726,0.05652641691858806,13.179077789266273,1.4251471161842346,1.4436651315007891,0.15114721664549075,24.29904092607044,25.86240004998399,146.15812889346827,2888410624
75,8925,0.0005,1.7130136368766664,6.3185707288554e-06,0.00014001911131248727,0.8225140738108802,0.0,0.0676991347267672,0.0748788168584859,13.390069311636466,1.2266424559411548,1.2380261523383005,0.11559725153659071,20.822120902651832,25.84967384499032,146.2300848616922,2888410624
76,9044,0.0005,1.7130104781458617,6.002136051296639e-06,0.0001629604583497716,0.8225663770443548,0.0,0.06754579741740355,0.07967630101259424,13.349806881455518,1.3401035518873305,1.3543340660276868,0.11868450702168047,22.884524745032902,25.99743257299997,145.39897312497607,2888410624
77,9163,0.0005,1.6805508666568332,6.817326630452135e-06,0.0001301828605675991,0.8069946738777968,0.0,0.06629432814564339,0.06005126670712516,13.138763095714427,1.2817587245078315,1.2938079030740828,0.10548134435500417,21.715815939222065,25.8456696519861,146.2527398553795,2888410624
78,9282,0.0005,1.6793903740625533,7.46743343052725e-06,0.00020657179027299332,0.8062964310091009,0.0,0.06637690899193918,0.07434894858056275,13.12668390122671,1.254592209770566,1.2662156317915236,0.07990752297364885,21.175602531433107,25.726402060012333,146.9307675120035,2888410624
79,9401,0.0005,1.6927444382319374,8.239905417203243e-06,0.00023517163649630098,0.8127541994922376,0.0,0.06675744954445376,0.07542090348150364,13.200648101927742,1.2308739179656618,1.239705928450539,0.0797879216837741,20.58864149820237,25.894589335017372,145.9764412980394,2888410624
80,9520,0.00025,1.6706366998177988,6.4972952112497605e-06,0.00012438435792872464,0.8022751941252007,0.0,0.06583104789812887,0.06294583692831338,13.040317905769147,1.259718481415794,1.2689210099833352,0.17923919597551935,20.98851897375924,26.070127848011907,144.99353520770174,2888410624
81,9639,0.00025,1.6565827915908167,6.82817782882209e-06,0.00011456910618266742,0.7954496504768492,0.0,0.06544752315388472,0.058547088227890155,12.97241045432116,1.2648932652814047,1.2790439021019708,0.08376412038868737,21.210573082878476,25.824410300003365,146.37313906058515,2888410624
82,9758,0.00025,1.662872471632781,6.993935728262711e-06,0.00013936286710237186,0.7984388088423108,0.0,0.06570913107519744,0.05845494960193281,13.02491631583562,1.2249559657914297,1.2362058940387908,0.07518980543439586,20.441213498796735,25.667676298995502,147.26693433281022,2888410624
83,9877,0.00025,1.6439090289766827,6.922927413763809e-06,0.00011398334791588169,0.7893696628550373,0.0,0.06493481284778112,0.05288345339515853,12.881195662765906,1.2850358392511094,1.29836885815575,0.07183374151410092,21.68799104236421,25.828071891970467,146.35238804547163,2888410624
84,9996,0.00025,1.6491069222253467,7.287161552614644e-06,0.00013760771553423848,0.7918244492439996,0.0,0.06517551625263755,0.06158249698303364,12.911938256561442,1.2663120763642448,1.2776023986793699,0.07806574543494554,21.064815298716226,25.977923934988212,145.5081633720903,2888410624
85,10115,0.00025,1.644025552588165,7.443790398505005e-06,0.00015421630211036514,0.7893188364922055,0.0,0.06507200894761023,0.06801335140668525,12.878375086708674,1.239093500943411,1.2525200869355884,0.07958730026370003,20.799308345431374,25.848518737999257,146.23661952602015,2888410624
86,10234,0.00025,1.6357452996824153,6.732898729087393e-06,0.00011483606968318955,0.7854936451981307,0.0,0.0645215956654656,0.0591104272260237,12.78609827864107,1.3129677962689172,1.3277312789644513,0.1029254429219734,22.25343942642212,25.920656638976652,145.82963898823647,2888410624
87,10353,0.00025,1.6434482102671628,6.860146770902377e-06,0.00012174116687174079,0.7891048952385231,0.0,0.06498808512541036,0.05873164013422356,12.880153744813626,1.2996531134559994,1.3131133295240855,0.08512520502277074,21.839316445305233,25.90191350103123,145.93516420512745,2888410624
88,10472,0.00025,1.63132582846142,7.457283979020619e-06,0.00014090584664945566,0.783277154599548,0.0,0.06448224978282968,0.05698048507095014,12.782488986424037,1.259623898778643,1.2724557853880383,0.1312542016884046,21.05186624981108,25.977818305022083,145.5087550315664,2888410624
89,10591,0.00025,1.6370498982686845,6.831788660896583e-06,0.0001261837034863198,0.7860140974559481,0.0,0.06476250138717198,0.07063485590159578,12.8112305656312,1.2618140288761683,1.2736446556590852,0.10040996340768678,21.086277135213216,25.886424180003814,146.0224855204178,2888410624
90,10710,0.00025,1.6348389191602273,6.953154998069131e-06,0.000134201046149,0.7849336480968213,0.0,0.06469626870184211,0.06455079886382298,12.810152142640774,1.2476933865320115,1.2589929946831295,0.09179627466503354,20.650901744479224,26.06974883202929,144.99564320143708,2888410624
91,10829,0.00025,1.6285515461018476,6.937766935036976e-06,0.00013780911291688287,0.78192024281416,0.0,0.06442849511444254,0.06318930519951714,12.759320412489473,1.2664468555223374,1.2803291167531694,0.08542430181322354,21.284047045026508,25.902171849040315,145.93370864922474,2888410624
92,10948,0.00025,1.6338373191772946,6.974879903479569e-06,0.000136431899379382,0.7844059062067164,0.0,0.06474566906351577,0.07626269697039216,12.796608418762368,1.256875638450895,1.2690837383270264,0.09548109247393552,21.10215281986055,25.873979507014155,146.09271832248623,2888410624
93,11067,0.00025,1.6227359029981825,7.180677462755253e-06,0.00014492940655342802,0.7791580171181411,0.0,0.06412281661715222,0.06448745944552005,12.6955884045394,1.2612408325785682,1.2769172503834678,0.08522503172890061,21.333671120234897,25.844623876037076,146.25865782108693,2888410624
94,11186,0.00025,1.6270887750797172,7.169958373302872e-06,0.00015974863279591162,0.7811296525455657,0.0,0.06450280297590942,0.06622954433557218,12.768101506510739,1.3055465263979775,1.319491678192502,0.16516206445438522,21.972846131097704,25.827100353024434,146.357893388421,2888410624
95,11305,0.00025,1.6283785769548367,7.119911485157597e-06,0.00016527212029797267,0.7819012284909607,0.0,0.06423844911386727,0.06477676896506517,12.718136284843323,1.380780477750869,1.4011567186741603,0.216134170327513,23.718430741628012,25.878336958994623,146.06811890538322,2888410624
96,11424,0.00025,1.619115996108484,7.341880633180995e-06,0.00013981892544993017,0.777376652205432,0.0,0.06407571606824874,0.061765959817502235,12.691611294014743,1.3375559821015313,1.3539750329085758,0.13454972796053405,22.629808203379312,26.09102511999663,144.87740449503994,2888410624
97,11543,0.00025,1.6193466331592943,7.4180641842672015e-06,0.00016463751011225024,0.7773956250892115,0.0,0.06421868924899075,0.06403714654937623,12.715663556699399,1.2555326722917102,1.2684840327217466,0.14708093891718557,20.98220241637457,26.06233606400201,145.036883521007,2888410624
98,11662,0.00025,1.6171119437646613,7.333750087397035e-06,0.00016163738086270217,0.776367240986496,0.0,0.06404685348903062,0.07376117652686184,12.661848344752398,1.2569469832238698,1.2722636881328764,0.09152424928865262,21.20774596532186,25.68267150502652,147.18095036414698,2888410624
99,11781,0.00025,1.6207242392989063,6.818897885048057e-06,0.00015520978178188363,0.7780127154456244,0.0,0.06438157030703531,0.07808153421159775,12.720150992983864,1.1854184320994785,1.1964808464050294,0.12270041188846031,19.662280214400518,26.04599778697593,145.12786305657121,2888410624
100,11900,0.00025,1.6140420989384727,7.206187820215337e-06,0.0001629759122989579,0.7748948553251842,0.0,0.06391922950847125,0.07539653132359186,12.633052839047064,1.2619516301722753,1.2766077549684616,0.08976862427024614,21.187532806396483,26.25988696498098,143.94578335545924,2888410624
101,12019,0.00025,1.617701054376269,7.611955184002577e-06,0.00020198809064890223,0.7765852794445381,0.0,0.06411890510134598,0.06949664510431744,12.684787730060558,1.3090584533555167,1.3247151715414864,0.08810586879207265,22.249851980663482,25.797085436002817,146.52818084342863,2888410624
102,12138,0.00025,1.605452108130884,7.507825895026572e-06,0.00017424853958704424,0.7707481334449122,0.0,0.06359982916626036,0.0646668532143825,12.590632126823305,1.3510358963693891,1.3669281477019901,0.1655125471652441,22.847231310889835,25.79569632303901,146.53607146956347,2888410624
103,12257,0.00025,1.603296583670157,7.880970431427366e-06,0.00020327365700963627,0.7696252285488068,0.0,0.06363169053496508,0.07273803034787456,12.580862046297264,1.2979719011556534,1.315440899417514,0.0818536182643757,22.11364728836786,25.973957548034377,145.53038338534043,2888410624
