epoch,global_step,learning_rate,generator_learning_rate,L_total,L_K,L_generator,L_multi,L_rec,L_forecast,L_var,L_stability,L_physics,L_mass,L_operator,val_rollout,val_reconstruction,val_mass,val_operator,epoch_time,samples_per_sec,peak_gpu_memory
27,3213,0.001,0.005,0.001752848359977915,3.239080510433095e-07,0.0001173333319014298,2.640917627147809e-05,0.00038836770818788044,0.0004003014083965263,0.0,7.070873615938817e-07,4.963828683906638e-06,1.5070136793150037e-05,9.749006626383147e-06,0.0003435277679402913,0.0003868328997798796,6.937077716342866e-06,9.183596990797448e-06,24.532041039085016,154.08420334767973,2906962432
28,3332,0.001,0.005,0.002348385091683773,3.716033366347479e-07,0.00014865240701178591,2.9960143236349774e-05,0.0005248516791551891,0.0005395989264201412,0.0,7.936428457115153e-07,1.0460215286560704e-05,3.9149769268487704e-05,1.3151307164315811e-05,0.000880877288623846,0.0011377858801833575,2.5070058758761402e-05,2.8186201476880038e-05,24.51114682899788,154.21555043389793,2906962432
29,3451,0.001,0.005,0.0006721811825175469,2.3786003679568182e-07,7.176988738282244e-05,1.9899278802325377e-05,0.00013409551850277696,0.00014445028146650339,0.0,6.800252786188735e-07,3.215274990679973e-06,1.271279814741873e-05,3.363576805981134e-06,3.960375636649717e-05,2.985472386908008e-05,1.7233427336447806e-05,7.671435317509652e-07,26.050474027055316,145.10292580757627,2906962432
30,3570,0.001,0.005,0.00025561353556378177,2.3555025963696126e-07,6.449871245961361e-05,1.9779007050688268e-05,3.202005998073171e-05,4.271104140022385e-05,0.0,5.008810116684256e-07,1.8089665127022683e-06,8.182353132878518e-06,8.624794306328228e-07,0.00023406044333352751,0.00016033140051322767,2.6469104829814005e-06,4.3620198929212556e-06,25.06810095801484,150.7892443201386,2906962432
31,3689,0.001,0.005,0.0020359595385059793,3.269311911007058e-07,0.00011380325559965241,2.6857452072873318e-05,0.00045782300580795557,0.0004723795122348718,0.0,7.424487153079629e-07,7.635165305352998e-06,2.670252937191411e-05,1.1473297154850871e-05,0.0013306510478806948,0.0009167441366506474,1.2182956881934799e-05,2.52659638633867e-05,25.462637803982943,148.45280481540374,2906962432
32,3808,0.001,0.005,0.002765241391567523,3.800459634952685e-07,0.00014968134708291106,3.073452790554184e-05,0.0006253013487106988,0.0006431470355930585,0.0,8.518237398319448e-07,1.672900917453392e-05,6.802417534229804e-05,1.5620870530371563e-05,0.003942589421889612,0.0033560412425902627,0.00010759962079603048,8.822353605258589e-05,25.192205038038082,150.0464129397376,2906962432
33,3927,0.001,0.005,0.003420396673966756,4.1353853030387947e-07,0.00017460870373133008,3.2952815555199294e-05,0.000776301234249591,0.0008035558837436068,0.0,1.1458145699241376e-06,1.9640006338411016e-05,7.864570776464895e-05,1.9554323927406114e-05,9.89490662634905e-05,2.8650804874598094e-05,1.4130222357488535e-05,9.421272092627728e-07,25.063035481027327,150.81972025541174,2906962432
34,4046,0.001,0.005,0.00019350125309309022,2.303970160165403e-07,6.352885186311262e-05,1.9352202594437927e-05,1.7384353774470688e-05,2.765466093988695e-05,0.0,4.49960200154675e-07,9.145749698859016e-07,4.073651663289907e-06,4.992231861396003e-07,4.02584981722092e-05,0.00012032015892189173,5.250366437047931e-06,2.735306355004598e-06,24.395708172931336,154.94528681869386,2906962432
35,4165,0.001,0.005,0.0003523992093048359,2.5104340928553834e-07,7.05002416103891e-05,2.0972596120801334e-05,5.438541313639482e-05,6.47270505805623e-05,0.0,4.3290436749923474e-07,1.4345154775862174e-06,5.743817974261311e-06,1.4287594136697759e-06,0.0003706265953258567,0.00019345403159691375,4.3783450980429606e-05,5.492269773250363e-06,24.977461620932445,151.33643511765658,2906962432
36,4284,0.001,0.005,0.000994805448870889,2.820685544277516e-07,8.435793637997771e-05,2.345999396528073e-05,0.00020685758575348666,0.00022027279409239927,0.0,4.604717219832964e-07,8.938641831216128e-06,3.951846347744414e-05,5.174745678636504e-06,0.00226669212958465,0.0028203686178174046,3.42806498121631e-05,7.029270155250006e-05,24.794759405893274,152.4515700322368,2906962432
37,4403,0.001,0.005,0.00624526947026545,5.732182095682951e-07,0.00025595572224504647,4.556602114308305e-05,0.0014475426597523172,0.0014764448056647631,0.0,1.8729136120648954e-06,4.9446318128902155e-05,0.00021144369399287767,3.578789665163313e-05,4.1550677044488975e-05,3.241036940293963e-05,7.19761701908456e-06,9.193006430255731e-07,24.350824414053932,155.2308840031878,2906962432
38,4522,0.001,0.005,0.00017728136495746198,2.4193895498043547e-07,6.428084613554545e-05,2.0310384414707576e-05,1.2831672086061974e-05,2.305951498138716e-05,0.0,7.921386238300695e-07,2.7622411506151833e-07,9.895287097643637e-07,3.91591865543228e-07,1.6262254645144344e-05,1.8117101994686805e-05,1.3363521008933449e-07,4.845576540901675e-07,24.911144178942777,151.7393168634626,2906962432
39,4641,0.001,0.005,0.00016182546718501874,2.4927673480522655e-07,6.363783037861583e-05,2.0947467338474883e-05,8.891040721286715e-06,1.9043632488877625e-05,0.0,6.229876886562932e-07,1.117797827701767e-07,2.6626247794622764e-07,2.9263643590465585e-07,2.307207181556372e-05,9.972223259475349e-06,4.39583764741006e-07,3.4161934974820594e-07,25.202869655098766,149.98292066456298,2906962432
40,4760,0.0005,0.0025,0.00017073459546919419,2.5834854399502944e-07,6.448931702709555e-05,2.1717282036435173e-05,1.0358937030470877e-05,2.079992017854392e-05,0.0,4.966790660240823e-07,1.8498120441888334e-07,5.959116765793215e-07,3.289943455150952e-07,3.127025849521271e-05,7.851457443653739e-05,3.9715041437949326e-07,1.7978997036715598e-06,24.869964367011562,151.9905675865757,2906962432
41,4879,0.0005,0.0025,0.00016992631648290194,2.6495476610218354e-07,6.520489354558763e-05,2.2254328275156066e-05,9.750706093746457e-06,2.016092224968055e-05,0.0,4.330028334739384e-07,8.12554530915607e-08,8.83601665740181e-08,3.179170988837854e-07,2.0461340508994735e-05,1.1848742070426289e-05,6.33062546638387e-08,3.736004493876386e-07,24.99887203599792,151.20682223409395,2906962432
42,4998,0.0005,0.0025,0.00016459919806081978,2.6927675029494016e-07,6.475373883158826e-05,2.2626391435830445e-05,8.339492720917512e-06,1.8770271422649135e-05,0.0,3.876134561773787e-07,6.510997303441025e-08,4.522856970826796e-08,2.8032129546378325e-07,2.23645494943845e-05,1.0113192915707173e-05,7.757969240986183e-08,3.39259188936445e-07,25.590379117056727,147.71176240529084,2906962432
43,5117,0.0005,0.0025,0.0001662214092599849,2.7368438873776224e-07,6.512809588996417e-05,2.3004957812772965e-05,8.435124926676817e-06,1.8918848780221577e-05,0.0,3.5190057801435943e-07,6.65753255740133e-08,4.965415742302356e-08,2.8322247044704295e-07,2.0739215722728874e-05,1.1746250843966013e-05,4.23419786872648e-08,3.7106413271560863e-07,25.034640904981643,150.9907817071112,2906962432
44,5236,0.0005,0.0025,0.00016769987177448693,2.785702156897151e-07,6.53381744986671e-05,2.3400248909922238e-05,8.551834402188582e-06,1.9039288507349465e-05,0.0,3.2934130826991847e-07,6.744904731903185e-08,5.028182402930898e-08,2.8696341256585026e-07,2.3734983309016873e-05,8.477204859705775e-06,2.6525815613861628e-08,3.053606428964139e-07,25.772174148005433,146.6698144398711,2906962432
45,5355,0.0005,0.0025,0.00016990822552649117,2.8269241771682263e-07,6.565857531130806e-05,2.376010824932973e-05,8.8181072088547e-06,1.935272730069873e-05,0.0,2.9245942425017413e-07,7.582423855726924e-08,8.588945972643983e-08,2.932317330599063e-07,2.4623218823329636e-05,9.731058833581518e-06,5.135571914394177e-08,3.426918778716624e-07,25.59834013308864,147.665824438122,2906962432
46,5474,0.0005,0.0025,0.0001727112289733702,2.8717297482216966e-07,6.594614078975702e-05,2.4127814231659704e-05,9.224321888362443e-06,1.983501802974075e-05,0.0,2.636223464691207e-07,7.724350309949144e-08,8.268133781534046e-08,3.035361776821167e-07,1.6209022803758715e-05,2.1328049028636e-05,1.4553004543671477e-07,5.732367369438136e-07,25.813382982974872,146.43566875729098,2906962432
47,5593,0.0005,0.0025,0.00017319542623621476,2.9106731720771655e-07,6.618261177979148e-05,2.4462733517072e-05,9.119943499855547e-06,1.972247026146977e-05,0.0,2.3849553603785923e-07,8.760435499213777e-08,1.354605785162334e-07,3.025611964444555e-07,3.400840418873399e-05,4.710304968587782e-06,1.6402475412611412e-07,2.6332050492241944e-07,25.690370689029805,147.13684149423815,2906962432
48,5712,0.0005,0.0025,0.00017524162908244838,2.9546281054280894e-07,6.64199757030623e-05,2.4822258004591006e-05,9.351805193358497e-06,2.0035324338269197e-05,0.0,2.208353664994719e-07,8.533124647177222e-08,1.1997212996125656e-07,3.0668410239760457e-07,2.6034838100756698e-05,2.0221339027990498e-05,1.0808450795538182e-07,5.770374866101303e-07,25.421834700973704,148.6910777472414,2906962432
49,5831,0.0005,0.0025,0.0001798864097701553,2.992748150256048e-07,6.684955747991494e-05,2.5135403299669084e-05,1.026077433423433e-05,2.0918874961641868e-05,0.0,1.8949073301177913e-07,8.852423248422311e-08,1.1359178884843473e-07,3.290293735726808e-07,1.9164937527550918e-05,3.357617383049468e-05,1.5341721475014057e-07,8.71160256922719e-07,26.32308199594263,143.6002061074246,2906962432
50,5950,0.0005,0.0025,0.00025649976959112025,3.069484985827383e-07,6.994338368207941e-05,2.5719162858973342e-05,2.8006991072158727e-05,3.921390252702786e-05,0.0,1.7789652677988647e-07,3.5153708141580057e-07,9.804789499713195e-07,7.772064571076833e-07,0.0001412455634202897,0.0001072917915908398,5.2669196358173e-06,2.8668831576050295e-06,25.128884798963554,150.424502728267,2906962432
51,6069,0.0005,0.0025,0.0004230633475965569,3.0869989502577854e-07,7.298073478667657e-05,2.5900408685889227e-05,6.817270833096545e-05,8.035375738078199e-05,0.0,1.6301226311938197e-07,9.038629283196994e-07,2.7468191954915438e-06,1.772495446106953e-06,0.00011971464172390932,3.273048634062954e-05,9.047575518447308e-06,1.1541518883210042e-06,25.67610005894676,147.21861931219848,2906962432
52,6188,0.0005,0.0025,0.001087240471471367,3.3464485350652476e-07,9.179654759545836e-05,2.7837881767751512e-05,0.00022673263577479506,0.00024119643706221026,0.0,2.1845116512534242e-07,3.5535315755238774e-06,1.2037240180424301e-05,5.730417697195085e-06,0.0001447871368977108,8.856095417805981e-05,7.920915716870999e-06,2.354243818964668e-06,26.45925559499301,142.86116200167416,2906962432
53,6307,0.0005,0.0025,0.0007561270092434136,3.1485977123935374e-07,8.829864503929105e-05,2.605723290351249e-05,0.00014745365107147437,0.00015895285258819865,0.0,2.1789531051244585e-07,2.5642412322874877e-06,9.112097632890847e-06,3.7091085285465906e-06,8.700966538440081e-05,0.00011890635907461512,1.9860314664367163e-06,2.885307713724961e-06,25.492931246990338,148.2763972246723,2906962432
54,6426,0.0005,0.0025,0.00035379752866300464,2.7739666956265516e-07,6.989051240481554e-05,2.3220412774770966e-05,5.33990235564209e-05,6.491650701959361e-05,0.0,1.592531809197204e-07,5.418079397247104e-07,1.2968174910528187e-06,1.4122222075707333e-06,7.628910984965928e-05,1.3456518579568227e-05,1.7339209846124418e-06,5.944649823656315e-07,25.881594431004487,146.04973468990778,2906962432
55,6545,0.0005,0.0025,0.00018306648213645474,2.710478941567306e-07,6.512998261891808e-05,2.2775327986064392e-05,1.2686787207924503e-05,2.323969531553014e-05,0.0,1.3646780373398491e-07,2.48184462484147e-07,8.532478385325429e-07,3.876744738881922e-07,1.4533800371975216e-05,4.6208605653234937e-05,2.065789182584662e-06,1.0740739531640776e-06,27.053494825959206,139.72316790557122,2906962432
56,6664,0.0005,0.0025,0.00021932136927110452,2.736973461800536e-07,6.643094288101469e-05,2.304171504980697e-05,2.1340456245640767e-05,3.1720697343526234e-05,0.0,1.2933585660376262e-07,3.9805898394560145e-07,1.3911065304344727e-06,5.991883892935345e-07,2.6212051220465497e-05,1.644187731082119e-05,1.4015287643501107e-06,4.854476149570733e-07,26.211959325009957,144.20898312600917,2906962432
57,6783,0.0005,0.0025,0.0002486678564714061,2.76372594949891e-07,6.661732639826676e-05,2.3191386644997037e-05,2.8449981226234713e-05,3.898127001270445e-05,0.0,1.1353949656482155e-07,5.175286422801764e-07,1.8114425376562015e-06,7.762006737446802e-07,0.0010997823749979336,0.0014617189554320205,1.3094484272966968e-05,3.550126344808156e-05,25.650712075992487,147.36433003502663,2906962432
58,6902,0.0005,0.0025,0.0032152902729447102,3.8200116804661763e-07,0.00013735471653663332,3.090867046334549e-05,0.0007375324534377171,0.0007628367532296574,0.0,2.622953253460919e-07,1.4971546865915776e-05,5.641034408919045e-05,1.8447390240388423e-05,3.8961285056194315e-05,3.998569464740632e-05,2.173222097185533e-05,1.0555382508365646e-06,25.46883892605547,148.4166597061845,2906962432
59,7021,0.0005,0.0025,0.0002132515094080378,2.4877991891826625e-07,6.431722289389221e-05,2.0912557655715055e-05,2.0765535783351562e-05,3.1097376162140686e-05,0.0,2.4808379227199236e-07,3.109758382826296e-06,1.496761725078729e-05,5.811746633441915e-07,2.4689104473162885e-05,8.723253575313028e-06,4.70981767749142e-07,3.131577619526416e-07,25.50958770199213,148.17958032715703,2906962432
60,7140,0.0005,0.0025,0.00016167395835663513,2.494745069845772e-07,6.358306337561872e-05,2.0972451864354922e-05,8.835593643385754e-06,1.9053628653714126e-05,0.0,1.1243254726246556e-07,1.0682879405375046e-07,2.4323561291489883e-07,2.909083573538535e-07,2.2406217595700927e-05,1.3337991551798907e-05,4.652408559227946e-07,4.2501422615801166e-07,25.185099236899987,150.08874749485707,2906962432
61,7259,0.0005,0.0025,0.00016460139563100206,2.5165956797551073e-07,6.387967431302449e-05,2.1159431623235202e-05,9.39587159948094e-06,1.9626757159284636e-05,0.0,1.0164033707522119e-07,9.57757203088727e-08,1.7249176458771068e-07,3.0638683695665276e-07,2.544852023198646e-05,7.114402874971607e-06,2.935637238484408e-07,2.8231881212074463e-07,25.185838364996016,150.08434284457053,2906962432
62,7378,0.0005,0.0025,0.00017129728161278994,2.539061610951605e-07,6.415342034189346e-05,2.134422255655635e-05,1.0932123196862593e-05,2.1099934891690426e-05,0.0,9.530612453966536e-08,1.278629128767043e-07,2.967298139273221e-07,3.425847504561995e-07,3.329714402622942e-05,7.863194542508046e-06,1.844277937733198e-07,3.2401677558590604e-07,25.309610614087433,149.35038146719003,2906962432
63,7497,0.0005,0.0025,0.0001834346789610449,2.564820204854966e-07,6.481251191525232e-05,2.151167644779124e-05,1.3573450527108328e-05,2.3978946148571877e-05,0.0,8.916782536982797e-08,2.2862234540858845e-07,7.328426841434487e-07,4.102690428994936e-07,4.2184947770216415e-05,0.0001039222852254863,1.660545346264068e-05,2.4802587566747597e-06,24.90331356599927,151.78702986581152,2906962432
64,7616,0.0005,0.0025,0.0004408468758421285,2.6659552077035187e-07,7.101047114085987e-05,2.231799852101147e-05,7.467805850273368e-05,8.604882311792896e-05,0.0,1.1037667366106571e-07,3.4690145114370148e-06,1.5414761162025606e-05,1.9303113951594687e-06,0.00015667868442722553,8.605827866371588e-05,5.7919377574459456e-05,2.3682480483936766e-06,25.475711124017835,148.37662358466275,2906962432
65,7735,0.0005,0.0025,0.0009407780962261968,2.9146508805395994e-07,9.066718269004635e-05,2.399861254614147e-05,0.00019120947174819077,0.00020469226526397048,0.0,2.6839838851562715e-07,9.9919078442923e-06,4.514976956155681e-05,4.809769659904685e-06,0.0001497228349935973,0.00020767168666463388,2.7956299081346343e-05,5.045309011447465e-06,26.573386649019085,142.24758213645052,2906962432
66,7854,0.0005,0.0025,0.0003715805490390353,2.4910505058212745e-07,6.948060691544525e-05,2.082681443541318e-05,5.886103264625519e-05,6.993036629710958e-05,0.0,1.5864798461277757e-07,2.598544296565778e-06,1.1455340805701136e-05,1.537380677127754e-06,3.111450711176509e-05,9.65132372758013e-06,1.2552310804738096e-07,3.5568994156792974e-07,24.928255856968462,151.63515737677798,2906962432
67,7973,0.0005,0.0025,0.00021775570137102265,2.402391665269995e-07,6.421777375012257e-05,2.0152412372423832e-05,2.2953264265221565e-05,3.3354672652623976e-05,0.0,8.163838828519176e-08,3.688260246484314e-07,1.2020393826211212e-06,6.420907406210356e-07,3.25233803215226e-05,6.759204366279023e-06,1.2933218169647057e-07,3.00472440325653e-07,26.76618395303376,141.22297024606542,2906962432
68,8092,0.0005,0.0025,0.00020731915228583767,2.4171857169209736e-07,6.438566737675241e-05,2.0246240594479742e-05,2.0288616866868102e-05,3.0686639966295354e-05,0.0,7.516997748302735e-08,2.412538782707651e-07,6.31333954041871e-07,5.749354373119545e-07,3.945374153859337e-05,3.752634743466929e-05,4.137027514973722e-06,9.503389849539546e-07,26.695626557106152,141.5962270791429,2906962432
69,8211,0.0005,0.0025,0.000629248418943789,2.5730407215902504e-07,7.62253177950341e-05,2.148809740978919e-05,0.00012062682064001266,0.00013308075825479277,0.0,1.0645755449744691e-07,2.363793579043073e-06,8.728909483699931e-06,3.0900584115154325e-06,0.0004823924194733124,0.0006702219327313027,2.063020237983437e-05,1.6001478148349895e-05,25.28895607101731,149.47236214040925,2906962432
70,8330,0.0005,0.0025,0.0023437325644033355,3.82863628999831e-07,0.00015743426092692142,3.067182336789778e-05,0.0005186513815426714,0.000536635510155176,0.0,1.9412334127468155e-07,1.397859498258195e-05,5.686110693897631e-05,1.303186797393344e-05,4.621454829161632e-05,6.417429613065906e-05,1.7669000057399638e-05,1.5518171397031567e-06,25.801642292062752,146.5023023423135,2906962432
