epoch,global_step,learning_rate,generator_learning_rate,L_total,L_K,L_generator,L_multi,L_rec,L_forecast,L_var,L_stability,L_physics,L_mass,L_operator,val_rollout,val_reconstruction,val_mass,val_operator,epoch_time,samples_per_sec,peak_gpu_memory
21,2499,0.001,0.005,0.007300754048105171,3.2396263201890997e-07,0.0001813449831888888,2.5230117086610614e-05,0.0017544841953037705,0.0017797191439149656,0.0,2.1814409283299856e-06,0.0,9.32026291944788e-05,4.454543918462477e-05,7.495651344860172e-05,6.661992274963441e-05,2.185483233352854e-06,1.773361864685458e-06,24.948211828013882,151.5138650440473,2906962432
22,2618,0.001,0.005,0.00017853038057206918,1.0177193613890749e-07,5.433096943229742e-05,8.564248507292374e-06,2.305755681234625e-05,3.034121136373696e-05,0.0,1.7160472823350034e-06,0.0,2.750988050717063e-06,6.447690494164745e-07,1.7274136172047638e-05,4.560626393868006e-06,3.017012777003661e-07,1.9202194052814732e-07,24.659418064984493,153.28828888170185,2906962432
23,2737,0.001,0.005,0.00011310548090102477,1.081222215195758e-07,5.363483779118815e-05,9.128051970422602e-06,6.46391864253529e-06,1.4032635411399136e-05,0.0,1.133090548199819e-06,0.0,3.886325703296467e-07,2.2149214136112836e-07,1.2690853396807575e-05,1.0372168140921054e-05,2.280991130495143e-07,3.093768211350661e-07,24.523452374036424,154.13816710415446,2906962432
24,2856,0.001,0.005,0.0001161743442203958,1.1760919192742193e-07,5.4457561570594196e-05,9.93325873847069e-06,6.516047172048486e-06,1.4309078466443458e-05,0.0,8.240492660367862e-07,0.0,2.3282308385510967e-07,2.2543291351135253e-07,1.709848988650178e-05,5.43218602615525e-06,2.9041995887945677e-07,2.1132087213226483e-07,25.278000782011077,149.53714230003553,2906962432
25,2975,0.001,0.005,0.00013588469140736692,1.2904410193677616e-07,5.5711972072939804e-05,1.0874832018060491e-05,1.0445128808747521e-05,1.867026990954333e-05,0.0,6.321397053537511e-07,0.0,3.275469992261861e-07,3.280708290456835e-07,6.922687818933766e-05,1.8794124454351342e-05,7.121121795096639e-07,6.973754509653234e-07,24.491924218949862,154.33658728518125,2906962432
26,3094,0.001,0.005,0.00039045716189008167,1.4738322339818302e-07,6.108655339900267e-05,1.2295447274082878e-05,7.147909141384021e-05,8.080914178795413e-05,0.0,5.586699410407414e-07,0.0,5.479205013952673e-06,1.882332177713401e-06,7.870860184387615e-05,0.00016619121306575834,9.217803492555547e-06,3.870302024162291e-06,24.533042377093807,154.07791426347262,2906962432
27,3213,0.001,0.005,0.004374971741652757,2.830722888411497e-07,0.00013654735305829456,2.275284647814703e-05,0.001040540540836648,0.0010557255441896991,0.0,1.0347951714742198e-06,0.0,0.00011859171461562963,2.6325735489466096e-05,0.0053014200358163744,0.005662004853643122,0.0023704095200325053,0.0001370759978834983,24.398745961021632,154.92599521462137,2906962432
28,3332,0.001,0.005,0.004917808343017617,3.646039729913369e-07,0.0001813751884222415,2.872561525446289e-05,0.0011581163255849638,0.0011809583308551555,0.0,4.6797956772123265e-06,0.0,0.0003772047265484284,2.9141252040548708e-05,3.268255722581498e-05,6.385394094866656e-05,3.116852548958247e-06,1.513410229779852e-06,24.76713250298053,152.62162462873354,2906962432
29,3451,0.001,0.005,0.00015821928925573254,1.5831474733115206e-07,5.882049939366028e-05,1.3365916617210985e-05,1.3759806449617451e-05,2.241518567735083e-05,0.0,1.586580524706242e-06,0.0,1.165802378831017e-06,4.1443366023760595e-07,3.4629616129677744e-05,1.593828176282841e-06,2.246468008863866e-07,1.8456732621394795e-07,24.88765530800447,151.88252783235313,2906962432
30,3570,0.001,0.005,0.00013954782685715825,1.6730967740600544e-07,5.8386131391796484e-05,1.4105492764477195e-05,8.652446778132654e-06,1.7692416698626297e-05,0.0,9.3672625317359e-07,0.0,1.8099759489376556e-07,2.879813657439208e-07,1.9084535233560017e-05,1.000876465176199e-05,2.216635692775526e-07,3.1964778702872755e-07,25.33721038000658,149.18769443469483,2906962432
