epoch,global_step,optimizer_update_step,L_total,L_v0_5,L_K,L_generator,L_multi,L_rec,L_forecast,L_var,L_stability,L_mass,L_operator,L_JEPA_one,L_JEPA_multi,val_rollout,val_jepa,tau,epoch_time,samples_per_sec,peak_gpu_memory
15,1785,1785,0.00019515286515117008,0.00018519117671222718,1.5114580170871156e-07,6.540671922420472e-05,1.264572517053845e-05,1.8943807391758402e-05,2.7851075502300373e-05,0.0,1.371855349247662e-08,3.2185773119318395e-06,5.350378794073501e-07,3.5244736755841933e-06,6.437214049958765e-06,4.372235281542609e-05,1.4684574578149339e-05,0.9967996414164052,30.223612135043368,125.0677775743821,2970682880
16,1904,1904,0.00019519257101429893,0.00018581581293055838,1.5274786937759677e-07,6.555742370124867e-05,1.2777801776508414e-05,1.9316064754093532e-05,2.7835511903662885e-05,0.0,9.136342006547545e-09,6.902170697524299e-07,5.396318944428733e-07,3.2477967711659082e-06,6.128961440818212e-06,2.7566357537233713e-05,1.0392687670987687e-05,0.9968529807261318,29.98932064604014,126.04486925912141,2971379200
17,2023,2023,0.00021403487020285513,0.00020388831297014519,1.5297694634052167e-07,6.592758880711343e-05,1.2834699735216052e-05,2.3753974239789097e-05,3.216530071791981e-05,0.0,9.427573902037483e-09,8.427723244382818e-07,6.514990319475247e-07,3.6556513701946994e-06,6.490905784799165e-06,0.0004261587943238694,0.00011237236619871553,0.9969063200358583,30.760017437045462,122.88679639848324,2970682880
18,2142,2142,0.004227597076229002,0.0040156715836563205,3.3213622127876745e-07,0.00016969897818632139,2.6669349597160897e-05,0.0009276744964558424,0.0009610637321467043,0.0,4.391659821423663e-07,5.090015967277669e-05,2.300670339248008e-05,0.00010389346322385815,0.00010803202701878498,0.0007811195707680391,0.00015109301824677024,0.996959659345585,30.40781054494437,124.31016677155884,2971379200
19,2261,2261,0.0008610716457484862,0.0008177286686890674,1.8643993966872498e-07,8.552530777354838e-05,1.5305411591451422e-05,0.00016756025339688036,0.00018096461961961786,0.0,9.539762340129797e-08,1.7479396470787437e-05,4.254685024544035e-06,1.9976060002350504e-05,2.336691560861365e-05,4.245549457014672e-05,2.1798218133318144e-05,0.9970129986553116,29.999438204918988,126.002359583527,2970682880
20,2380,2380,0.00023538002886140482,0.00022350299697512237,1.5413691637941492e-07,6.610925323834948e-05,1.2887082623449344e-05,2.8438608923732307e-05,3.70665496298686e-05,0.0,1.63681325987512e-08,1.5028220999102145e-06,7.646211541228579e-07,4.537550151485087e-06,7.339481277403325e-06,3.210321205447794e-05,9.366232494098117e-06,0.9970663379650381,31.16093628492672,121.30572603585327,2971379200
21,2499,2499,0.00028592914927420674,0.00027078078006746535,1.550683934388034e-07,6.63412905639412e-05,1.3007289729742936e-05,3.970477038636947e-05,4.8970838204252894e-05,0.0,2.0419095311091828e-08,3.5392918804850597e-06,1.0436098063393884e-06,6.1281837783358895e-06,9.020186156723107e-06,4.5091065147148803e-05,1.104253972785262e-05,0.9971196772747647,29.920911850058474,126.33304823538033,2970682880
22,2618,2618,0.0008397093108022418,0.0008014649487834759,1.829164003859217e-07,8.201366134151747e-05,1.4942175039323046e-05,0.00016450484042430404,0.0001787030922030912,0.0,8.086749070458658e-08,1.0599136988242174e-05,4.201231313730459e-06,1.748825519700798e-05,2.075610716245753e-05,0.0005266068919029619,7.195404988513993e-05,0.9971730165844913,30.757940997951664,122.89509236823527,2971379200
23,2737,2737,0.004929101687952108,0.004647279052660066,3.3214224337281953e-07,0.00016710785583767883,2.634167276146063e-05,0.0010773085794262539,0.001122532632859749,0.0,7.707892926741607e-07,0.00011008428285277713,2.6896851497883082e-05,0.00013830484907663608,0.0001435177952583809,0.0004794954063115819,9.538434221342739e-05,0.9972263558942178,30.597381975967437,123.53998139347289,2970682880
24,2856,2856,0.0005338462140619331,0.0005101663043239603,1.7560662172700803e-07,7.885145072741483e-05,1.4551681943457062e-05,9.342377442403367e-05,0.00010668436358202367,0.0,8.044912020272175e-08,6.666285160598043e-06,2.391505900026045e-06,1.0049629212765e-05,1.363027652890499e-05,2.746026271952793e-05,9.592028235212117e-06,0.9972796952039444,30.265521104913205,124.89459497151586,2971379200
25,2975,2975,0.00016217172477226804,0.00015388585595665352,1.535614949616694e-07,6.517230073561666e-05,1.2872254467250843e-05,1.1490187341979151e-05,1.9721477463790313e-05,0.0,1.6567754810090053e-08,1.6083748537661083e-06,3.44117974917642e-07,2.7206194298592873e-06,5.5652495844966594e-06,1.3001353740297159e-05,9.397877617326837e-06,0.997333034513671,30.565631359932013,123.66831083866111,2970682880
26,3094,3094,0.0001441585429434088,0.00013679728089343934,1.5300952748441854e-07,6.463453964368445e-05,1.2843077967686224e-05,7.521375334878155e-06,1.560587085213416e-05,0.0,6.973677963835636e-09,9.791848290879662e-08,2.440152854286338e-07,2.273811490595493e-06,5.087451191448727e-06,1.5566691148532777e-05,9.228517925900329e-06,0.9973863738233976,30.424872259027325,124.24045589471427,2971379200
27,3213,3213,0.00016591574223071495,0.00015758580927645896,1.5457364702823815e-07,6.542420617989067e-05,1.2957512848919981e-05,1.2362906827595826e-05,2.0598214166331298e-05,1.4311088008942235e-09,8.931428757047004e-09,4.792152203608999e-07,3.6440680260032916e-07,2.739974204047107e-06,5.589958870331954e-06,2.000754299539646e-05,1.0328473087741128e-05,0.9974397131331242,29.998678690055385,126.00554974619854,2970682880
28,3332,3332,0.0012389337594704653,0.0011649968174025022,1.872783559309499e-07,8.327115935990439e-05,1.541237568879431e-05,0.00025094387391517455,0.0002675064561011457,0.0,2.707077863638464e-07,6.265644224161902e-05,6.273098690129816e-06,3.5065505467871115e-05,3.887144027175579e-05,0.0001351738361769267,2.914052582214243e-05,0.9974930524428507,30.19812832097523,125.17332067148217,2971379200
29,3451,3451,0.00042689702598003564,0.00040195823509108137,1.6544335322438712e-07,7.111881886933507e-05,1.3773289074331014e-05,6.963203674386793e-05,7.970817132253032e-05,0.0,5.595483285830119e-08,2.0405293304623917e-05,1.8016190554267725e-06,1.0979034835592814e-05,1.3959755175145653e-05,8.26984160258213e-05,3.133035066379567e-05,0.9975463917525773,30.16780994203873,125.29911873823443,2970682880
30,3570,3570,0.002679221309652483,0.0025500215371952405,2.624357502359739e-07,0.00012496233818142197,2.0997337964622097e-05,0.0005777749836274851,0.0006083192244029195,0.0,5.509310834107673e-07,3.831909369221037e-05,1.4473737999208631e-05,6.249136968685816e-05,6.67084017463605e-05,0.0007080647961369582,9.03551910596434e-05,0.9975997310623039,30.210296495002694,125.12290306800787,2971379200
31,3689,3689,0.001160537045561122,0.0010998180878309227,1.930057005100304e-07,8.39581284992318e-05,1.5782291810619572e-05,0.0002369157216360681,0.00025347815670236876,0.0,5.6105952287637934e-08,1.059464581149292e-05,5.950356505968436e-06,2.86667437687053e-05,3.205221521788401e-05,0.00016611948502984542,4.4054872099271354e-05,0.9976530703720304,30.34219100093469,124.57900617274333,2970682880
32,3808,3808,0.11451167932085732,0.09508480469242882,1.352822443740474e-06,0.0006913409773174121,0.00010431910395805808,0.023920559844004593,0.02307919154076704,0.0,1.5005800524191944e-07,0.0003392162574667454,0.0005805795819815969,0.010176278814671806,0.009250598535544231,0.9232632654053824,0.15792093472111793,0.9977064096817571,30.698458714061417,123.13321770348595,2971379200
33,3927,3927,0.42625624454720684,0.3231422198519958,5.000840083785536e-05,0.027942670632587072,0.0036570995655974864,0.07111005179199671,0.07144590153128817,1.9587083626045753e-06,0.0018609540430978605,0.01094765737043369,0.0017380328036591573,0.05676550107198723,0.04634852137169604,0.0005063915032050794,0.0005173538436619786,0.9977597489914837,30.840244038961828,122.5671235034509,2970682880
34,4046,4046,0.0009068840206723917,0.0006095003484496994,6.97903919929621e-08,5.086154331115602e-05,5.649901714321305e-06,0.00012804351861911417,0.0001397261645434863,0.0,5.059926462265485e-05,2.9943436609794232e-05,3.4061586799027053e-06,0.00016199953582448265,0.00013538413769171312,0.00022111404992063486,0.0001846731118088688,0.9978130883012102,30.877119940007105,122.42074414143465,2971379200
35,4165,4165,0.0008057690130684662,0.0006523870171303984,6.468549305365076e-08,5.127714902825318e-05,5.209267876712604e-06,0.0001417219632356945,0.0001455264836309537,2.145587507310131e-09,3.398689697773772e-05,6.010462069146646e-05,3.5496212866164378e-06,8.105447547566934e-05,7.232751791388851e-05,0.0005126192930176677,8.190021130541849e-05,0.9978664276109368,30.546428196015768,123.74605553696236,2970682880
36,4284,4284,0.0009444222168346482,0.0007893640155012093,5.85637046225038e-08,4.8209838352040463e-05,4.748416668681548e-06,0.0001725782286104741,0.00017662340918033528,0.0,3.2070825946185905e-05,0.00014573501349433274,4.2071050927762085e-06,8.045487549256351e-05,7.460332529229129e-05,0.00021463749165247595,0.00017926749812128645,0.9979197669206634,30.307563832961023,124.72134087824826,2971379200
37,4403,4403,0.0005963750711916921,0.0004985177244254383,4.592297929677019e-08,4.155098887701844e-05,3.7640829389231467e-06,0.00010678756701213027,0.0001090976226290752,0.0,3.6065424747811875e-05,6.745658279816212e-05,2.6220617933682256e-06,5.097076613714711e-05,4.688658007859775e-05,0.00011000446081327807,4.7510664669624973e-05,0.9979731062303899,29.927604925935157,126.30479483255492,2970682880
38,4522,4522,0.00048644741511750947,0.00041801191765689365,3.420567855674603e-08,3.6022909991621785e-05,2.837310501817945e-06,8.876849913374624e-05,9.13728379475682e-05,0.0,3.6371220114964885e-05,5.962387371852023e-05,2.178047710968573e-06,3.5692635716047515e-05,3.274286284943594e-05,5.986422048798496e-05,4.363514717191547e-05,0.9980264455401165,30.169218241004273,125.29326977596126,2971379200
39,4641,4641,0.0005535469347951077,0.000494270383829384,3.075910709958888e-08,3.4841696970274416e-05,2.5479754392575365e-06,0.00010752570096257996,0.00011036944177239473,0.0,4.194262966472981e-05,6.896177263346516e-05,2.6253668369627024e-06,3.1127797670446204e-05,2.8148753745693877e-05,4.683463782947954e-05,3.61500440487275e-05,0.9980797848498432,29.997701941989362,126.0096525830512,2970682880
40,4760,4760,0.0006974067956593539,0.0006440742128582858,2.5742012057763634e-08,3.334839921321464e-05,2.1399595613137723e-06,0.00014539508775915093,0.00014837068994036782,0.0,3.926615545568648e-05,7.126179743815637e-05,3.548150058632788e-06,2.805652982994505e-05,2.5276056535957163e-05,0.0011046462196169333,4.0690604553327875e-05,0.9981331241595697,30.538643248961307,123.77760102779179,2971379200
41,4879,4879,0.0003742635220679745,0.00034178749488933977,2.307410445005478e-08,3.189810267748144e-05,1.9417714273283197e-06,7.321983897656932e-05,7.69080421166287e-05,0.0,3.634137243910806e-05,8.637913650706876e-06,1.826482798365259e-06,1.7785809793393745e-05,1.4690220763364181e-05,2.1441999082786164e-05,2.220113283220555e-05,0.9981864634692963,30.393375943996944,124.36920488744178,2970682880
42,4998,4998,0.00010047583423016554,8.539406144769774e-05,1.9527526311537053e-08,3.049603842627553e-05,1.6501045609873945e-06,1.0498655594452796e-05,1.3149616030137555e-05,0.0,3.6046497718426125e-05,3.0980023034822402e-06,2.8746236612627034e-07,8.261243012730986e-06,6.820530084932066e-06,3.0628369166238586e-05,1.1190465818886185e-05,0.9982398027790229,30.789968762081116,122.76725673899342,2971379200
43,5117,5117,9.32002540033498e-05,8.198630075351084e-05,1.797416308395489e-08,3.025470013242392e-05,1.5228131792234967e-06,9.888705141540857e-06,1.2473079113603234e-05,0.0,3.20305874560117e-05,3.437861384732757e-06,2.6900141346600103e-07,6.248533820864934e-06,4.965419006949228e-06,1.0845106234704698e-05,1.2737202135191357e-05,0.9982931420887494,29.873023762949742,126.53556700504404,2970682880
44,5236,5236,0.00010136855386133507,9.202710100296865e-05,1.6948812962391577e-08,3.0153283304085206e-05,1.4337571970134464e-06,1.2623799654537204e-05,1.5087261214382975e-05,1.2715068930962059e-08,2.7816993236435805e-05,3.5860289523842138e-06,3.352768028170426e-07,5.283426145748337e-06,4.0580264671988845e-06,1.9000465930557334e-05,1.745337051596878e-05,0.998346481398476,29.848516067955643,126.63946145242645,2971379200
45,5355,5355,0.0001102073005294038,0.00010115525962584085,1.609469799527916e-08,3.0297684107036158e-05,1.3624021828936218e-06,1.5010651130252025e-05,1.723886328715019e-05,0.0,2.4566807492408857e-05,5.415222348606871e-06,3.896130478296597e-07,5.16365489987293e-06,3.888386295305777e-06,1.6601428060745266e-05,1.0215058105564996e-05,0.9983998207082025,29.64807827596087,127.4956158984808,2970682880
46,5474,5474,8.006085016180776e-05,7.326979653308631e-05,1.5365398897505844e-08,3.020125834308885e-05,1.3004247795266257e-06,8.203927441966713e-06,1.0581178680430634e-05,0.0,2.149142448769737e-05,3.4406416941560107e-06,2.2419988766390786e-07,3.962200398794185e-06,2.828852806218223e-06,1.1848913319616778e-05,1.010291860254819e-05,0.9984531600179292,30.17935736302752,125.25117597867894,2971379200
47,5593,5593,8.028958113827107e-05,7.385996848815392e-05,1.4881910014948563e-08,3.0271825036074024e-05,1.2549534596146451e-06,8.365425251622341e-06,1.079416890504983e-05,0.0,1.9172573885674065e-05,3.909555222394398e-06,2.249892274987899e-07,3.7685577462114106e-06,2.6610549070336334e-06,2.048509811304809e-05,8.898175645386106e-06,0.9985064993276558,30.026220708037727,125.88996919576132,2970682880
48,5712,5712,7.687290505538129e-05,7.091201540013706e-05,1.437840420741306e-08,3.015945303126327e-05,1.2117896415682037e-06,7.749592685276564e-06,1.0186240553844192e-05,0.0,1.7158754342254104e-05,3.4264904141107562e-06,2.0882228710661365e-07,3.5346027346797257e-06,2.426286876774005e-06,8.846358546829184e-06,1.0863677335865283e-05,0.9985598386373823,29.74072687793523,127.09844031432863,2971379200
49,5831,5831,7.406028402444449e-05,6.848363044564538e-05,1.3885467047304494e-08,3.017624407432599e-05,1.170096712730666e-06,7.301259977182819e-06,9.56957474863403e-06,2.780495268149824e-07,1.586724409775651e-05,2.788466804665245e-06,1.9707527539616247e-07,3.341897561084513e-06,2.2347557259785217e-06,2.2087643290953045e-05,1.1643939470083015e-05,0.9986131779471089,30.24292513099499,124.98790985419598,2970682880
50,5950,5950,8.819228688485319e-05,8.20740197755017e-05,1.3962811445562645e-08,3.0244383378885686e-05,1.175763493068059e-06,1.056707486024905e-05,1.29300118556236e-05,0.0,1.4255244195978366e-05,4.947004684750003e-06,2.7523665257903633e-07,3.607705281754813e-06,2.510561556673132e-06,2.0573040135440396e-05,3.658858542805666e-06,0.9986665172568355,29.79118645004928,126.88316413103941,2971379200
51,6069,6069,9.038951120120054e-05,8.423257543380181e-05,1.3530083712551281e-08,3.0219556552649934e-05,1.1392140735282468e-06,1.1106858476393556e-05,1.3549000576228425e-05,1.3092344656966074e-08,1.3337740863058359e-05,5.083269502513099e-06,2.8802711513197296e-07,3.61755182677284e-06,2.5393838970760247e-06,1.9212991502995248e-05,1.2622249570475626e-05,0.998719856566562,30.090586983948015,125.62068004909513,2970682880
52,6188,6188,0.00014772842836531776,0.00013841473888273219,1.3629252744855331e-08,3.0394096441259584e-05,1.1447436399879899e-06,2.4284096706117178e-05,2.6461435366414547e-05,0.0,1.2480006267006507e-05,1.4291562629729187e-05,6.007393431195731e-07,5.234608596327706e-06,4.079080344410767e-06,8.602806764039477e-05,2.6903186976380223e-05,0.9987731958762887,30.1101610470796,125.53901635031687,2971379200
53,6307,6307,0.0004284616974665951,0.00040420032610344363,1.7504418362057275e-08,3.234366018399929e-05,1.4424228947732854e-06,8.85472095462088e-05,9.064424279487442e-05,0.0,1.1242483052474055e-05,4.5089376949820365e-05,2.1464194031961124e-06,1.3030157161285397e-05,1.123121451194844e-05,3.3982109293685336e-05,9.557454529299104e-06,0.9988265351860153,30.298490211949684,124.75869172217608,2970682880
54,6426,6426,0.00023714104695331858,0.0002248284817955373,1.4779275320789426e-08,3.12977859509552e-05,1.2323190923452977e-06,4.571371105807235e-05,4.746285270638986e-05,0.0,1.0278504173608285e-05,1.7232778629005662e-05,1.1187311554355018e-06,6.812524919007922e-06,5.500041844584904e-06,4.682092057053177e-05,1.612702893951445e-05,0.9988798744957418,30.29588555393275,124.76941772409465,2971379200
55,6545,6545,0.0005307767539908469,0.0005061297378103648,1.6757241153769312e-08,3.2436258557484185e-05,1.3856294100588894e-06,0.00011424193518963413,0.00011593793779004873,0.0,1.0324837548689665e-05,4.478559214197159e-05,2.7805542178429227e-06,1.3036514601914123e-05,1.1610505493726119e-05,0.0002449482515311545,4.311060918206792e-05,0.9989332138054684,30.561672709998675,123.68432958066856,2970682880
56,6664,6664,0.0012002273062034633,0.0011449624645393144,3.184784306375862e-08,4.0410002586896844e-05,2.5549703542267142e-06,0.0002704290765510575,0.00027065127856629683,2.2450015724947054e-07,9.28809129801319e-06,7.492566983658689e-05,6.567816228833556e-06,2.9444618370756938e-05,2.5820224331852008e-05,5.78274810063054e-05,2.392823019666442e-05,0.998986553115195,30.205302622984163,125.14358975909347,2971379200
57,6783,6783,0.00012039338690801597,0.00011397308791481284,1.2912591632742935e-08,3.054957653158073e-05,1.0861354413372711e-06,1.8699746266142627e-05,2.0692704071287096e-05,0.0,9.42088767039071e-06,7.087523221507485e-06,4.691689410881053e-07,3.6953503609842897e-06,2.724948853457044e-06,1.6097824620720488e-05,9.002948180144205e-06,0.9990398924249215,29.776282500009984,126.94667307776693,2970682880
58,6902,6902,0.0001931331341250962,0.00018451306263659957,1.3479360683247187e-08,3.103096887041819e-05,1.1294303613607237e-06,3.601540820214222e-05,3.8067691573853455e-05,0.0,8.835613205702483e-06,9.91751518692278e-06,8.824442752195446e-07,4.829841631718895e-06,3.7902305949602223e-06,0.0002474583960931687,1.0609723291768854e-05,0.9990932317346481,30.139664566027932,125.4161270348259,2971379200
59,7021,7021,0.0005471216567678662,0.0005238565282462529,1.6938539568968133e-08,3.280596566299055e-05,1.3902960509531786e-06,0.00011915064616394895,0.00012070170014532451,0.0,8.432921540059387e-06,3.561875737239789e-05,2.906501065077252e-06,1.2446703536269038e-05,1.081843086481852e-05,0.0003430923641384912,2.8310045001403305e-05,0.9991465710443748,30.02747630700469,125.88470510650995,2970682880
60,7140,7140,0.0007698413850333068,0.0007374040186131082,2.3198275129672127e-08,3.619385746470283e-05,1.878420122377171e-06,0.0001715340199384459,0.00017225795411750418,0.0,8.899606333726157e-06,4.060952656492533e-05,4.171604830624289e-06,1.737844473590336e-05,1.5058918842485236e-05,4.2361449136695313e-05,1.411472930418053e-05,0.9991999103541013,30.011528276954778,125.95159983580652,2971379200
61,7259,7259,0.0002731766275400616,0.0002629658773051151,1.7172692051439125e-08,3.329986094579682e-05,1.3929424512368058e-06,5.502717514790044e-05,5.6913268467748326e-05,0.0,8.455672453300198e-06,9.315118323785201e-06,1.3674070352953884e-06,5.613188950495483e-06,4.597560894787888e-06,2.8512568678706885e-05,7.818893823241525e-06,0.9992532496638279,30.296166333951987,124.76826138110648,2970682880
62,7378,7378,0.00010054259621134772,9.519365450913067e-05,1.2210151394374262e-08,3.0606673792818874e-05,1.0211974858855432e-06,1.4005127517010945e-05,1.6066719082893407e-05,0.0,8.170457711640719e-06,7.505062998847828e-06,3.531204698740795e-07,3.0828184441464833e-06,2.266123858385192e-06,2.3694078585581988e-05,4.3840508597202734e-06,0.9993065889735545,30.49580611800775,123.95147009306021,2971379200
63,7497,7497,0.003005379975974195,0.002893714169834903,6.78053206414571e-08,6.0675757688518844e-05,5.26864145587761e-06,0.0007012040517269818,0.0007007157430745706,0.0,8.41431891684705e-06,7.157389730660947e-05,1.718768253141885e-05,5.884130635292552e-05,5.2824505813092285e-05,3.854997886654538e-05,1.2952242960160394e-05,0.999359928283281,29.50283653708175,128.12327368078542,2970682880
64,7616,7616,9.429539755854026e-05,9.017591061324335e-05,1.236487461837788e-08,3.1121780998233664e-05,1.0336068111495547e-06,1.2698749917093202e-05,1.4912979912921963e-05,4.3130056592561896e-07,8.698201063982206e-06,3.867133857595574e-06,3.235705861320326e-07,2.3432797812953747e-06,1.7762072805756664e-06,1.4112294056325308e-05,2.6437333601626008e-06,0.9994132675930076,30.206623608944938,125.13811702148159,2971379200
65,7735,7735,0.00010424539207840565,9.889616900451344e-05,1.2196020026458332e-08,3.095723108412198e-05,1.022578326998483e-06,1.4599421340564115e-05,1.6876548807698463e-05,0.0,8.195428300597188e-06,1.0184963660817606e-05,3.6554855653405495e-07,3.0121432217360025e-06,2.337079893059415e-06,3.906840543744952e-05,4.961732182502081e-06,0.9994666069027341,30.57043213909492,123.64888997319592,2970682880
66,7854,7854,0.00011873404152331647,0.00011262365021461389,1.2106821421929858e-08,3.1035765302943424e-05,1.011230060961314e-06,1.805572910910919e-05,2.0128488121030694e-05,0.0,8.225993095221436e-06,1.1364614417370783e-05,4.468043227967625e-07,3.405687569827827e-06,2.70470418844905e-06,1.7071060816912602e-05,2.1553519900407993e-06,0.9995199462124608,29.771110454923473,126.96872713979914,2971379200
67,7973,7973,6.985924609046105e-05,6.649078287799577e-05,1.1660870710415636e-08,3.0739908006532544e-05,9.770363844619993e-07,7.016873946403388e-06,9.19310532048084e-06,0.0,8.088324315269741e-06,2.5975584065467018e-06,1.8419295281441244e-07,1.995726116937086e-06,1.3727375063045997e-06,9.13978911696523e-06,1.986146935180278e-06,0.9995732855221874,30.174525171983987,125.27123387875547,2970682880
68,8092,8092,0.0015012371283894277,0.0014316602356586527,3.058985092884035e-08,4.1202527005687384e-05,2.461249469508412e-06,0.0003374059286268858,0.00033921052592208426,0.0,7.107647711347368e-06,0.00014965558032084902,8.149129469953194e-06,3.6109602046842815e-05,3.346729223392291e-05,0.0013715153094381095,0.0001129283167150182,0.9996266248319139,30.159461386036128,125.33380326712815,2971379200
69,8211,8211,0.006623032503199601,0.0063838508506133046,1.5086242170518046e-07,0.00010757449815014658,1.1664412555647788e-05,0.0015481727059176635,0.00156516831635532,0.0,1.1239917479321424e-05,8.68292306323484e-05,3.812389824055591e-05,0.00012472587963366,0.0001144557779380145,0.00020918905100275186,3.2897692324782146e-05,0.9996799641416405,29.689890431938693,127.31606432382422,2970682880
