epoch,global_step,learning_rate,generator_learning_rate,L_total,L_K,L_generator,L_multi,L_rec,L_forecast,L_var,L_stability,L_physics,L_mass,L_operator,val_rollout,val_reconstruction,val_mass,val_operator,epoch_time,samples_per_sec,peak_gpu_memory
1,119,0.001,0.005,1.666264822771625,6.542389829160274e-05,0.038237142887982176,0.005505174388436085,0.40429137815282773,0.40406826055909273,0.002296676729062311,2.93825997552496e-05,0.0,0.057307982602447426,0.009879256117221697,0.033290774938428684,0.03321129867718333,0.03819426142034076,0.0007960922205321757,27.961562111973763,135.1855802927877,2906962432
2,238,0.001,0.005,0.015474864773645692,4.1720789860326995e-07,0.00026035361318718447,3.483339872040445e-05,0.003771245620775815,0.0038000902295126163,0.0,1.7555326463108127e-05,0.0,0.004618827678103348,8.99878363395661e-05,5.032891610989325e-05,4.5476901414076563e-05,1.587060804532874e-05,1.2575404922255898e-06,28.60216661391314,132.15782045550597,2907331072
3,357,0.001,0.005,0.00018191953946062654,2.468610699984148e-08,3.8544142182371896e-05,2.1179994469190043e-06,3.362356012326138e-05,3.528772141040973e-05,4.437102717698537e-09,1.2917049342057133e-05,0.0,1.200419850089241e-05,9.011547306681437e-07,6.521936773511005e-05,3.867109617203823e-05,8.969253663270224e-06,1.0907712659705535e-06,27.095138912904076,139.50841928327492,2906962432
4,476,0.001,0.005,0.0004958572923131878,2.039006150518783e-08,3.587372771035584e-05,1.661904874583737e-06,0.00011292014041731982,0.00011482337977405805,0.0,1.1523222547015556e-05,0.0,9.483987110634286e-06,2.8230584332781504e-06,0.0024526539635622785,0.0021992341227208573,4.580355739346401e-05,5.5038351655682727e-05,26.52132622501813,142.52680910181053,2906962432
5,595,0.001,0.005,0.0009613956970430014,4.179061982440736e-08,4.922285795035629e-05,3.2511428454830023e-06,0.0002242181661535546,0.00022811116451285435,6.049620703268653e-10,9.700450229223063e-06,0.0,1.2848336512063354e-05,5.59611247334793e-06,7.721388964065617e-05,0.00011846021769174729,3.1981258265053235e-05,2.772501217068999e-06,27.616967960027978,136.872375181485,2906962432
6,714,0.001,0.005,0.0018859982720906378,4.758468691248719e-08,5.305339985329377e-05,3.7380274177069492e-06,0.00045674330790966956,0.0004555633612591207,0.0,8.078968850953508e-06,0.0,3.0293457408458894e-05,1.118921895704983e-05,0.00015862785484863534,0.00017816045094930035,4.02910768614328e-05,4.404474123562284e-06,26.18826564401388,144.3394553645836,2906962432
7,833,0.001,0.005,0.00038883956544201025,2.6411418778999567e-08,4.27112642678102e-05,2.1268897054772532e-06,8.375441393774636e-05,8.692636181193554e-05,0.0,4.865586316271065e-06,0.0,1.0169141631185465e-05,2.11477020970792e-06,6.238662211953419e-05,2.7478532025443635e-05,5.494855441243306e-06,8.030335241723411e-07,25.496077780029736,148.25809807345163,2906962432
8,952,0.001,0.005,0.00014937967166708655,2.4382753654106243e-08,4.095964264398731e-05,1.9957848998894896e-06,2.4067616378829973e-05,2.7921512490273152e-05,0.0,4.258190720594949e-06,0.0,4.982036721013997e-06,6.36269926693997e-07,3.1654503220038134e-05,4.811741682282272e-05,1.6462455529281646e-05,1.2030714520690145e-06,26.012630954035558,145.31402097232217,2906962432
9,1071,0.001,0.005,0.0028452222379942043,8.15434166731944e-08,7.30708256399594e-05,6.442390674848828e-06,0.0006892283654201371,0.0006901507847249463,0.0,4.267696323959701e-06,0.0,6.405898930647854e-05,1.689297923611193e-05,0.00013573213696612844,0.00015580579486032504,4.160012460834835e-05,3.7136126788287323e-06,27.62451874394901,136.83496299199734,2906962432
10,1190,0.001,0.005,0.00026187309279247,4.424845638208421e-08,4.7981318786417545e-05,3.6431620287056488e-06,4.921297861372334e-05,5.391090597080254e-05,0.0,3.1343295432109954e-06,0.0,1.651650606796254e-05,1.2488742308587414e-06,2.5664754130481186e-05,4.5395209356987226e-05,7.514792330420321e-06,1.1263033056387767e-06,25.926756353932433,145.79533005973843,2906962432
11,1309,0.001,0.005,0.00016207872814789573,4.8509317087146885e-08,4.873258676044224e-05,4.060257187981815e-06,2.3697100079526155e-05,2.8747025094667658e-05,0.0,2.8886656398648117e-06,0.0,3.5622269325074585e-06,6.219642310803446e-07,1.545492003580356e-05,4.317459523528149e-05,4.910725067475141e-06,1.0121321874326636e-06,26.48134547099471,142.741991872742,2906962432
12,1428,0.001,0.005,0.004185957898368576,2.4274381776050423e-07,0.00015437003970700537,1.8560463572924996e-05,0.000996497976395028,0.0010004107190527652,0.0,4.068407744092857e-06,0.0,4.819319306368434e-05,2.484698391156228e-05,0.0005083328930812145,0.0004748583156989688,3.140236039539126e-05,1.2084664087383534e-05,26.829359347000718,140.89043093094097,2906962432
13,1547,0.001,0.005,0.0011986681657304948,1.1281471062021511e-07,7.262965609601615e-05,9.175557407957659e-06,0.0002737323658005119,0.00027994642825827996,0.0,2.1700723726810856e-06,0.0,2.499618868092685e-05,6.802841269664034e-06,5.011958637624048e-05,2.1684073455963654e-05,1.3652069652012176e-05,7.112896436670521e-07,25.915353788994253,145.85947893195626,2906962432
14,1666,0.001,0.005,0.000144054530688596,9.051001606703673e-08,5.3539919929034394e-05,7.595215335386071e-06,1.5221976891986006e-05,2.2298329176486557e-05,0.0,1.9305819468552718e-06,0.0,5.3376720939825515e-06,4.2680766023415594e-07,2.6281161418799976e-05,4.311863331600935e-05,6.607954665447496e-06,1.0336838267037473e-06,24.75365311000496,152.70473344688648,2906962432
15,1785,0.001,0.005,0.0018528458231163245,1.6635712225049954e-07,8.970735075380949e-05,1.334054461194057e-05,0.00043008087565010614,0.00043797123744201765,0.0,1.8680528978981625e-06,0.0,3.5159643745092104e-05,1.0710486238590974e-05,0.0014470330073631235,0.0018666772282726707,3.6699409706454305e-05,4.418067692313343e-05,25.160038098925725,150.23824626725812,2906962432
16,1904,0.001,0.005,0.008388843391923402,4.716639478430961e-07,0.0002597192329833181,3.621362806245483e-05,0.0020117175427330756,0.002016283510124715,0.0,2.231656891029031e-06,0.0,0.00018353571760897506,4.941227635518536e-05,0.00012819502811734786,0.00019147681859543636,8.295618327316506e-05,4.500988682463815e-06,26.92976254899986,140.36514407143872,2906962432
17,2023,0.001,0.005,0.00022456561398160246,1.305513690088942e-07,5.930547626958864e-05,1.0947530338531126e-05,3.209791442492691e-05,3.945930342495789e-05,0.0,1.2008878857291622e-06,0.0,8.173379521236162e-06,8.451370213247919e-07,2.3876018132709543e-05,1.3060733880636344e-05,4.180041623177052e-06,4.08719266634502e-07,25.860880987951532,146.16671418738923,2906962432
18,2142,0.001,0.005,0.0001303836512046733,1.3726903134546193e-07,5.6754520540827855e-05,1.1514899374103475e-05,8.411755032034186e-06,1.676955902892e-05,0.0,9.943493612101721e-07,0.0,1.1056312558971826e-06,2.6721404086827766e-07,1.9316086504009684e-05,1.020308680900988e-05,9.227770080076967e-07,3.227773375902827e-07,25.29146232502535,149.45755019707866,2906962432
19,2261,0.001,0.005,0.00013669076561681414,1.500065581788635e-07,5.771892188623838e-05,1.2587417598022886e-05,9.14259410256775e-06,1.7634476134652106e-05,0.0,9.2862104656166e-07,0.0,1.144576211637676e-06,2.873134351056679e-07,2.3723751222687063e-05,1.067844437091567e-05,9.865736485283249e-07,3.4941342984698816e-07,25.7301656040363,146.9092759903197,2906962432
20,2380,0.001,0.005,0.00014234002402099095,1.6365126531468978e-07,5.872590167364155e-05,1.3728523819216726e-05,9.577617184111169e-06,1.8375951627344226e-05,0.0,8.628771150710543e-07,0.0,5.180945580737446e-07,2.995280774647264e-07,3.007080039034398e-05,3.9205023031605555e-06,5.950814665668856e-07,2.237131528069031e-07,27.3045472279191,138.43847943887243,2906962432
21,2499,0.001,0.005,0.00014884050014039513,1.7806674824737818e-07,5.970872454647044e-05,1.4952683681806933e-05,1.0088899729472509e-05,1.9395110691206472e-05,0.0,8.032037366170678e-07,0.0,7.16188937862551e-07,3.162033048134598e-07,2.9815788210336384e-05,6.15302509513207e-05,5.9529242727356695e-06,1.572290938427267e-06,25.378753295051865,148.9434865477412,2906962432
22,2618,0.001,0.005,0.004084850777748716,3.492616958894321e-07,0.00015502259256589232,2.8355193459358012e-05,0.0009595102667512875,0.0009768087283225247,0.0,1.3061999054655273e-06,0.0,5.574636966639205e-05,2.4003038038605906e-05,0.004971727119049146,0.005739297788767588,0.0008558913429234443,0.00014795512023348627,24.929476130055264,151.6277349864881,2906962432
23,2737,0.001,0.005,0.022464434547388615,1.2182377202614146e-06,0.0006260906642493201,9.383403598298578e-05,0.005364036215179165,0.005460533023161737,0.0,3.1904408636800176e-06,0.0,0.0006597898442667323,0.00013311213551432763,2.167626653750804e-05,5.718200329630192e-05,2.345846286559771e-06,1.3579314987683098e-06,24.873783487943,151.96723095351652,2906962432
24,2856,0.001,0.005,0.00016977741504975018,2.3838763552934295e-07,6.43859603399135e-05,1.997189153886336e-05,1.1342808889465655e-05,2.1184464064568388e-05,0.0,1.5473869319417866e-06,0.0,4.2171842546134e-07,3.519632256876518e-07,2.2943797808866727e-05,1.1336153567667463e-05,1.8750753017149876e-07,3.6763759302023877e-07,27.17618576809764,139.09236683380988,2906962432
25,2975,0.001,0.005,0.00016023550035059944,2.444714976254016e-07,6.440052203341294e-05,2.049234647688175e-05,8.582076097135776e-06,1.8661841990752023e-05,0.0,1.1797752792503276e-06,0.0,1.2332443828707437e-07,2.832827942771598e-07,2.0967626421354778e-05,1.2185025609921598e-05,4.3732517973521247e-07,3.8472290208617434e-07,25.84100119501818,146.2791619981325,2906962432
26,3094,0.001,0.005,0.00016152925976298295,2.5301161912990866e-07,6.453049652957205e-05,2.1203717122300375e-05,8.498842659704793e-06,1.862212817411606e-05,0.0,9.637618503316489e-07,0.0,1.5124912914914257e-07,2.812167936315832e-07,2.6851816732059456e-05,8.487812920066062e-06,2.3395705879704022e-07,3.152768517197945e-07,25.29041421599686,149.46374415682956,2906962432
27,3213,0.001,0.005,0.00016526736619496698,2.615737762413821e-07,6.496855550539241e-05,2.192128487694337e-05,8.862056993214455e-06,1.919282534145553e-05,0.0,8.490293269715424e-07,0.0,1.4261099933464334e-07,2.917458312634745e-07,2.5491117611679893e-05,1.1827735787457121e-05,1.565005243535433e-07,3.775902119481803e-07,28.895778952981345,130.81495418935557,2906962432
28,3332,0.001,0.005,0.00016827049499461378,2.700636756228974e-07,6.53907074439019e-05,2.2637399744116776e-05,9.146077033220396e-06,1.948499861841642e-05,0.0,7.277351502033953e-07,0.0,1.3141354330886672e-07,2.99092552167066e-07,3.331678587225421e-05,4.747085971584532e-06,1.455788739758104e-07,2.550574495650099e-07,25.68598462000955,147.1619661819526,2906962432
29,3451,0.001,0.005,0.00017412655200580105,2.7886121534677276e-07,6.60873946139993e-05,2.3406163222115195e-05,9.897320196807086e-06,2.0545513804776534e-05,0.0,6.230207663229425e-07,0.0,1.5220519052101217e-07,3.2060501480349146e-07,2.338501437320485e-05,1.0599203553630062e-05,4.388534987261513e-08,3.522561671940951e-07,25.703979508019984,147.05894076909723,2906962432
