optimizer_update_step,tau,parameter_distance,latent_distance,online_min_std,target_min_std
3,0.9976,0.06786126643419266,0.43439531326293945,0.000776460743509233,0.0009382855496369302
6,1.0,0.07901500165462494,0.1566295623779297,0.0008781381184235215,0.0009375544032081962
