optimizer_update_step,tau,parameter_distance,latent_distance,online_min_std,target_min_std
4046,0.9978130883012102,0.03883825242519379,0.009367835707962513,0.13871294260025024,0.140019491314888
4165,0.9978664276109368,0.03365379199385643,0.02940399758517742,0.1441892385482788,0.1405026763677597
4284,0.9979197669206634,0.029299093410372734,0.025536108762025833,0.1444452404975891,0.14112472534179688
4403,0.9979731062303899,0.0262952521443367,0.023144284263253212,0.14502881467342377,0.14193464815616608
4522,0.9980264455401165,0.02686295285820961,0.03941382095217705,0.1478811502456665,0.14276953041553497
4641,0.9980797848498432,0.046732790768146515,0.017034893855452538,0.14469760656356812,0.14322370290756226
4760,0.9981331241595697,0.036043792963027954,0.020310839638113976,0.146266907453537,0.1436685174703598
4879,0.9981864634692963,0.030543513596057892,0.019993331283330917,0.14693371951580048,0.14417488873004913
4998,0.9982398027790229,0.02674269676208496,0.020899873226881027,0.14767692983150482,0.14474356174468994
5117,0.9982931420887494,0.024134110659360886,0.022207610309123993,0.1485423743724823,0.1453540325164795
5236,0.998346481398476,0.02249395288527012,0.02293194644153118,0.14934545755386353,0.1459929198026657
5355,0.9983998207082025,0.02163371630012989,0.024200977757573128,0.15019401907920837,0.14665183424949646
5474,0.9984531600179292,0.021399732679128647,0.02591894008219242,0.15115615725517273,0.14732325077056885
5593,0.9985064993276558,0.021657448261976242,0.025592517107725143,0.1518586277961731,0.1480051726102829
5712,0.9985598386373823,0.022324567660689354,0.026944663375616074,0.1527789831161499,0.14869286119937897
5831,0.9986131779471089,0.023286795243620872,0.027720151469111443,0.15363848209381104,0.14937900006771088
5950,0.9986665172568355,0.024448519572615623,0.02971775270998478,0.15461908280849457,0.150064617395401
6069,0.998719856566562,0.026309533044695854,0.022494487464427948,0.15436573326587677,0.15069207549095154
6188,0.9987731958762887,0.027488412335515022,0.015791596844792366,0.15362367033958435,0.1511169821023941
6307,0.9988265351860153,0.028934728354215622,0.018427707254886627,0.1544530838727951,0.15148192644119263
6426,0.9988798744957418,0.030660057440400124,0.016956279054284096,0.15452633798122406,0.15186084806919098
6545,0.9989332138054684,0.033711567521095276,0.008203589357435703,0.1519833505153656,0.1520887017250061
6664,0.998986553115195,0.03754257410764694,0.012297489680349827,0.15025034546852112,0.1518806368112564
6783,0.9990398924249215,0.03999152034521103,0.01039507519453764,0.14976847171783447,0.15161217749118805
6902,0.9990932317346481,0.04151539131999016,0.004440500866621733,0.15069784224033356,0.15145926177501678
7021,0.9991465710443748,0.04365121200680733,0.0029052263125777245,0.15125194191932678,0.15140724182128906
7140,0.9991999103541013,0.04631476849317551,0.0055109672248363495,0.15208536386489868,0.1514323353767395
7259,0.9992532496638279,0.049484629184007645,0.005106443539261818,0.15225128829479218,0.1514965295791626
7378,0.9993065889735545,0.05321023240685463,0.017371200025081635,0.15204423666000366,0.1515623778104782
7497,0.999359928283281,0.23678821325302124,0.03215307369828224,0.1552400439977646,0.15151098370552063
7616,0.9994132675930076,0.21843919157981873,0.03304773196578026,0.15561535954475403,0.15154804289340973
7735,0.9994666069027341,0.20395483076572418,0.03425804525613785,0.15602217614650726,0.15164242684841156
7854,0.9995199462124608,0.19168174266815186,0.03471403568983078,0.15629738569259644,0.15176962316036224
7973,0.9995732855221874,0.18128857016563416,0.035644449293613434,0.15662048757076263,0.15191392600536346
8092,0.9996266248319139,0.17256224155426025,0.03731580451130867,0.15712423622608185,0.1520635336637497
8211,0.9996799641416405,0.16532255709171295,0.03767305612564087,0.15740665793418884,0.15220989286899567
8330,0.9997333034513671,0.15934626758098602,0.038873907178640366,0.15776285529136658,0.15234696865081787
8449,0.9997866427610936,0.15449422597885132,0.04076386243104935,0.15826600790023804,0.15246877074241638
8568,0.9998399820708203,0.15062285959720612,0.04166834428906441,0.15861040353775024,0.15257079899311066
8687,0.9998933213805469,0.1479204297065735,0.042686671018600464,0.15886472165584564,0.15264849364757538
8806,0.9999466606902734,0.14614593982696533,0.04515557363629341,0.1593211442232132,0.15269775688648224
8925,1.0,0.14477698504924774,0.045496828854084015,0.15940342843532562,0.15271490812301636
