epoch,global_step,optimizer_update_step,L_total,L_v0_5,L_K,L_generator,L_multi,L_rec,L_forecast,L_var,L_stability,L_mass,L_operator,L_JEPA_one,L_JEPA_multi,val_rollout,val_jepa,tau,epoch_time,samples_per_sec,peak_gpu_memory
28,3332,3332,0.0016513548615861625,0.0016513548615861625,1.1150640576246702e-07,6.556997177925296e-05,9.06935945547755e-06,0.00037921401852905525,0.0004007661527283884,0.0,3.58689504787607e-08,2.8377192072988326e-05,9.476537421606837e-06,0.0,0.0,0.0004351012012366915,0.0,0.9974930524428507,25.031102244043723,151.01212735845343,2890137088
29,3451,3451,0.0020006712713948986,0.0020006712713948986,1.444093740212011e-07,8.682135579605259e-05,1.154394201433413e-05,0.0004561031650280316,0.0004847026070738187,0.0,2.0167419883329552e-07,3.3407805391328465e-05,1.1521752839849007e-05,0.0,0.0,0.0002905778837711772,0.0,0.9975463917525773,24.346367800957523,155.25929908326347,2889244160
30,3570,3570,0.0004426193041138711,0.0004426193041138711,8.615294190172988e-08,5.2780810493800945e-05,7.221773791700668e-06,8.869617046272012e-05,9.755944163617357e-05,0.0,5.5213273171204335e-08,1.1758031167566573e-05,2.20219379545799e-06,0.0,0.0,4.638365862774663e-05,0.0,0.9975997310623039,24.62355668505188,153.51153565458353,2890137088
31,3689,3689,0.00032856486925286136,0.00032856486925286136,8.766381329398244e-08,5.2694212400450534e-05,7.367794696331238e-06,6.0352901301778505e-05,6.917612023802355e-05,0.0,4.4828960829551786e-08,8.400400123016436e-06,1.5239906162976156e-06,0.0,0.0,5.981006751036537e-05,0.0,0.9976530703720304,24.902935039950535,151.78933703741887,2889244160
32,3808,3808,0.00018374740417736272,0.00018374740417736272,8.95078218095309e-08,5.189448817714398e-05,7.507500739602764e-06,2.495107746365229e-05,3.262604128664221e-05,0.0,3.549880597806731e-08,7.295054816584419e-06,6.580461166279184e-07,0.0,0.0,2.2240495101349164e-05,0.0,0.9977064096817571,24.25624137406703,155.836180128109,2890137088
33,3927,3927,0.002849695763227939,0.002849695763227939,1.3044625136167967e-07,7.24445412747892e-05,1.0722988946043034e-05,0.0006656096032543848,0.0006939525643170185,0.0,1.6516310860443136e-07,0.0001663790418704247,1.6290483525456997e-05,0.0,0.0,0.0005426734192518606,0.0,0.9977597489914837,24.243655705009587,155.91707975043218,2889244160
34,4046,4046,0.0014043973902949974,0.0014043973902949974,1.282714548936638e-07,7.137355837224435e-05,1.0468949203545144e-05,0.000314922052005641,0.0003353242945017185,0.0,1.890287177670001e-07,4.943571542820859e-05,7.794603674069526e-06,0.0,0.0,0.001539848181640818,0.0,0.9978130883012102,25.11673597805202,150.49726219613532,2890137088
35,4165,4165,0.000943356019533461,0.000943356019533461,1.0942284765852256e-07,6.111383602647087e-05,9.10964789760309e-06,0.00020704262473536704,0.00022226018026081856,0.0,6.84394894740719e-08,2.140419506547183e-05,5.100856945333246e-06,0.0,0.0,0.00012994214041446824,0.0,0.9978664276109368,24.559901339001954,153.90941306418165,2889244160
36,4284,4284,0.0004049135445957146,0.0004049135445957146,1.0296176083763851e-07,5.559218358251552e-05,8.627511355823439e-06,7.771502432083325e-05,8.70169173121063e-05,0.0,5.574247659685929e-08,1.0526916590394827e-05,1.9426790373549607e-06,0.0,0.0,3.240903856099716e-05,0.0,0.9979197669206634,23.972026921925135,157.68378753749695,2890137088
37,4403,4403,0.0002291760183180924,0.0002291760183180924,1.013797152930998e-07,5.363977753505525e-05,8.516694644217198e-06,3.4822376658055914e-05,4.380574494091518e-05,0.0,2.2847688534497057e-08,4.8002722570602665e-06,9.144489507571774e-07,0.0,0.0,0.00022530463050186102,0.0,0.9979731062303899,23.981351719005033,157.62247450815624,2889244160
38,4522,4522,0.001002220957535048,0.001002220957535048,1.188357132185374e-07,6.231228618792668e-05,9.834927404111513e-06,0.0002212978046613489,0.00023605463591776295,0.0,5.513047557008502e-08,2.1554153178440944e-05,5.4937574301249464e-06,0.0,0.0,0.0006294775970413217,0.0,0.9980264455401165,24.29431183403358,155.5919766661037,2890137088
39,4641,4641,0.002233574201141006,0.002233574201141006,1.6256968065111818e-07,8.888114046640496e-05,1.3390217025988495e-05,0.0005133591361329078,0.000539052325748055,0.0,1.7226319600530746e-07,5.176378223551043e-05,1.278573263527178e-05,0.0,0.0,0.0002459403902841067,0.0,0.9980797848498432,24.457231744076125,154.555513050473,2889244160
40,4760,4760,0.0008622565584980375,0.0008622565584980375,1.294253479199426e-07,6.953223694128812e-05,1.066548789803015e-05,0.00018357117791330133,0.00019910476785779883,0.0,1.0972066950236986e-07,2.4829908036894817e-05,4.675360150760377e-06,0.0,0.0,2.137046479523027e-05,0.0,0.9981331241595697,24.377292250981554,155.06234084910713,2890137088
41,4879,4879,0.00011327373787511889,0.00011327373787511889,1.02689849275824e-07,5.258268617566616e-05,8.644686314885913e-06,7.096402212617384e-06,1.4459286931062624e-05,0.0,1.8812137607353233e-08,7.021748491906668e-07,2.2647151745235695e-07,0.0,0.0,1.8910368886454742e-05,0.0,0.9981864634692963,24.505546999978833,154.2507906476548,2889244160
42,4998,4998,0.00010936219308638659,0.00010936219308638659,1.044153706923454e-07,5.262461541360367e-05,8.789177869046821e-06,6.0195927415012315e-06,1.3485423202774852e-05,0.0,1.2295125093938351e-08,1.8341133410156727e-08,1.9938886675580755e-07,0.0,0.0,1.9434148271102458e-05,0.0,0.9982398027790229,24.31313990999479,155.4714863647083,2890137088
43,5117,5117,0.00010995848073406027,0.00010995848073406027,1.0632256301387653e-07,5.277630017002276e-05,8.949574737772025e-06,6.0250764286451085e-06,1.3540159427316332e-05,0.0,1.1199009365244274e-08,2.575883842780814e-08,1.9982410203172827e-07,0.0,0.0,1.6457589819245706e-05,0.0,0.9982931420887494,24.676859011058696,153.17994880572238,2889244160
44,5236,5236,0.00011104749519194392,0.00011104749519194392,1.0819158561123615e-07,5.2950479342446974e-05,9.109434336697974e-06,6.1661209367721026e-06,1.3694411950021436e-05,0.0,1.0511970837117866e-08,3.5730002209115736e-08,2.0346391656545242e-07,0.0,0.0,1.9190404972981752e-05,0.0,0.998346481398476,24.858427844010293,152.06110473759512,2890137088
45,5355,5355,0.00011187890862828003,0.00011187890862828003,1.1020475217120538e-07,5.314828998981433e-05,9.27390473691202e-06,6.190611867847139e-06,1.3822487844711677e-05,0.0,9.811723930450054e-09,2.2416024594895315e-08,2.047037049601506e-07,0.0,0.0,1.65777447234307e-05,0.0,0.9983998207082025,24.57561593397986,153.810997460028,2889244160
46,5474,5474,0.00011315964946613238,0.00011315964946613238,1.1224703278743156e-07,5.333177160493852e-05,9.446875805869236e-06,6.3417823492840705e-06,1.4044029337739592e-05,0.0,9.009958090369685e-09,3.792910402639923e-08,2.0884746247786637e-07,0.0,0.0,1.249761458200824e-05,0.0,0.9984531600179292,24.308632322004996,155.50031568737072,2890137088
47,5593,5593,0.0001150325137093816,0.0001150325137093816,1.1445084064767779e-07,5.352571250922564e-05,9.625764553593446e-06,6.678441713163573e-06,1.4363006360004421e-05,0.0,9.20695366342776e-09,6.860368154664963e-08,2.1642159322315036e-07,0.0,0.0,2.0464971662260637e-05,0.0,0.9985064993276558,24.75267790106591,152.71074972608213,2889244160
48,5712,5712,0.00011505870899695549,0.00011505870899695549,1.1620636821625961e-07,5.373643756943888e-05,9.793164739406806e-06,6.500641091637561e-06,1.4280401819392364e-05,0.0,8.047401445045199e-09,7.126631976191112e-08,2.1295760804590942e-07,0.0,0.0,1.532384746193808e-05,0.0,0.9985598386373823,25.295388046070002,149.43435511309647,2890137088
49,5831,5831,0.00011612189024047453,0.00011612189024047453,1.1856402509045765e-07,5.3884171215243265e-05,9.975283223120544e-06,6.602152407332724e-06,1.445529154104873e-05,0.0,8.055544243884873e-09,4.693769760309344e-08,2.1753947090587043e-07,0.0,0.0,1.6063733571735656e-05,0.0,0.9986131779471089,24.59202510700561,153.70836616961566,2889244160
50,5950,5950,0.00012251267581685354,0.00012251267581685354,1.2071257147817478e-07,5.4102508082034844e-05,1.0159745367851217e-05,8.053796115972253e-06,1.589188214176502e-05,0.0,7.82764801231041e-09,1.3811627352593118e-07,2.510097739518666e-07,0.0,0.0,1.771383824580837e-05,0.0,0.9986665172568355,24.67136306001339,153.21407215341543,2890137088
51,6069,6069,0.0005252434046712345,0.0005252434046712345,1.3191328284233712e-07,5.8955765643745914e-05,1.0986580535861548e-05,0.00010508592231754273,0.00011504006295042388,0.0,2.1625883662002607e-08,1.7010148110661026e-05,2.6320054992480897e-06,0.0,0.0,0.0001678792726514595,0.0,0.998719856566562,24.510812630993314,154.21765311935368,2889244160
52,6188,6188,0.0004527759137095282,0.0004527759137095282,1.2688026770704966e-07,5.773933632539526e-05,1.0571671717876579e-05,8.688944820918281e-05,9.802587062555301e-05,0.0,2.7110598220121676e-08,1.7471655594399348e-05,2.1933847783561012e-06,0.0,0.0,9.135117829178593e-05,0.0,0.9987731958762887,24.890515806968324,151.86507299867827,2890137088
53,6307,6307,0.00016217897282716222,0.00016217897282716222,1.2094022970154702e-07,5.4533483308712856e-05,1.017816640924331e-05,1.7331218003876592e-05,2.5853001058012955e-05,0.0,2.817107617924322e-08,3.5025222203368985e-06,4.82282501573695e-07,0.0,0.0,3.699190794057878e-05,0.0,0.9988265351860153,24.421052473015152,154.78448376362303,2889244160
54,6426,6426,0.00016891427987030948,0.00016891427987030948,1.2294556780241248e-07,5.493774099574823e-05,1.0335942706131382e-05,1.9048290541543374e-05,2.7342496780745152e-05,0.0,1.1568303911883125e-08,1.4693173382934773e-06,5.255617285126906e-07,0.0,0.0,3.580489731878818e-05,0.0,0.9988798744957418,24.220510937971994,156.06607183805772,2890137088
55,6545,6545,0.0009077424098486228,0.0009077424098486228,1.3892307898247232e-07,6.505370909017362e-05,1.1525399772426921e-05,0.00019712177407912412,0.00021052642455312212,0.0,3.9730297147566716e-08,1.607604593036788e-05,4.91698933921398e-06,0.0,0.0,0.00032191338527592873,0.0,0.9989332138054684,25.165429466986097,150.20605966446502,2889244160
56,6664,6664,0.001043066895066726,0.001043066895066726,1.3457528708054196e-07,6.704821377641844e-05,1.1143727244425992e-05,0.00022833338572468767,0.0002453204787338754,0.0,7.354858407144031e-08,2.5696490876879864e-05,5.711305452702122e-06,0.0,0.0,0.00016348533681593836,0.0,0.998986553115195,24.302186183049344,155.5415620441807,2890137088
57,6783,6783,0.0004750655317419115,0.0004750655317419115,1.1633047078340068e-07,5.6793808328972086e-05,9.729468138416042e-06,9.35869949614999e-05,0.00010427281009643117,0.0,1.4954144472212708e-08,1.2557243124238132e-05,2.319502052401014e-06,0.0,0.0,2.3659803922609647e-05,0.0,0.9990398924249215,24.461673526093364,154.52744866240894,2889244160
58,6902,6902,0.00011493058940802243,0.00011493058940802243,1.1245861828599488e-07,5.3329453184565026e-05,9.45633520425646e-06,6.7579956810241415e-06,1.4468650890251859e-05,0.0,7.418904992447004e-09,3.9160937760205044e-07,2.182492665115831e-07,0.0,0.0,1.5955696463130327e-05,0.0,0.9990932317346481,24.695162443094887,153.06641568810335,2890137088
59,7021,7021,0.00012905941896538482,0.00012905941896538482,1.1436255814890612e-07,5.3692362274329066e-05,9.610511901088998e-06,1.0035303986745132e-05,1.7866632429850237e-05,0.0,9.819321834553399e-09,8.335355336765124e-07,3.0054237237780676e-07,0.0,0.0,2.507436254832317e-05,0.0,0.9991465710443748,24.700820169993676,153.03135580056198,2889244160
60,7140,7140,0.00012484189261812914,0.00012484189261812914,1.1578984829012616e-07,5.374249697154112e-05,9.74576227303327e-06,9.043953133865244e-06,1.664842333719775e-05,0.0,6.590885631465803e-09,2.58115146195412e-07,2.752325043327984e-07,0.0,0.0,4.262671510722222e-05,0.0,0.9991999103541013,24.902663205983117,151.79099394846318,2890137088
61,7259,7259,0.0002223736678758912,0.0002223736678758912,1.191195075587111e-07,5.5096895692971035e-05,1.0002505252256044e-05,3.223454593338945e-05,4.1083957014880117e-05,0.0,8.74395208834121e-09,1.7216964249715727e-06,8.521157312879084e-07,0.0,0.0,7.258667929341928e-05,0.0,0.9992532496638279,24.25391926197335,155.8511001529759,2889244160
62,7378,7378,0.0002534851369019302,0.0002534851369019302,1.2036118595949154e-07,5.551140447283933e-05,1.0108344873447937e-05,3.96922915622964e-05,4.8769264312266376e-05,0.0,1.219159936714647e-08,2.5103350294834155e-06,1.0514131879914666e-06,0.0,0.0,0.0011819461798517122,0.0,0.9993065889735545,24.585072187008336,153.75183653101055,2890137088
63,7497,7497,0.010074010883210345,0.010074010883210345,5.876141653429624e-07,0.0003201833717640805,4.579049444665933e-05,0.0023849380381352845,0.0024157364198044264,0.0,4.220786561254506e-07,0.00024373188773251344,5.760705132621855e-05,0.0,0.0,2.970353591427695e-05,0.0,0.999359928283281,24.899074251996353,151.81287311101246,2889244160
64,7616,7616,0.00013460703616839878,0.00013460703616839878,1.3112887342966315e-07,5.5556860163397643e-05,1.0999691509279835e-05,1.0207257607829185e-05,1.8100674827461482e-05,0.0,1.102942003026468e-07,1.1567667580216662e-06,3.07082497589103e-07,0.0,0.0,1.8563696288592405e-05,0.0,0.9994132675930076,24.19043893297203,156.26008318715492,2890137088
65,7735,7735,0.00011932369340525289,0.00011932369340525289,1.2989830238330753e-07,5.502836060326512e-05,1.0919466564830925e-05,6.506123027643226e-06,1.4628900260109855e-05,0.0,3.7141372817036884e-08,4.783109504941537e-08,2.1587264509386922e-07,0.0,0.0,1.6039092761708335e-05,0.0,0.9994666069027341,24.24530283897184,155.90648733510713,2889244160
66,7854,7854,0.00011950236076560541,0.00011950236076560541,1.3069356918222375e-07,5.501726570338375e-05,1.0981338105420706e-05,6.534111672268919e-06,1.4633667635963614e-05,0.0,2.9133621545553533e-08,4.997361223389355e-08,2.1629397819889987e-07,0.0,0.0,2.028329368580931e-05,0.0,0.9995199462124608,24.514893531100824,154.1919810993469,2890137088
67,7973,7973,0.00012059712118965637,0.00012059712118965637,1.314871673260376e-07,5.504803142415498e-05,1.1056375835862666e-05,6.739082451897153e-06,1.488060498515898e-05,0.0,2.677545018672187e-08,9.264905213535532e-08,2.213433446894953e-07,0.0,0.0,2.0931538875586176e-05,0.0,0.9995732855221874,24.50453806098085,154.25714170139705,2889244160
68,8092,8092,0.00012036570789484633,0.00012036570789484633,1.3239415630073261e-07,5.507425408703817e-05,1.1126539793044757e-05,6.615685835746628e-06,1.4808974731956835e-05,0.0,2.4029918927121125e-08,5.2099341801102455e-08,2.1918323804966927e-07,0.0,0.0,1.4456737387393201e-05,0.0,0.9996266248319139,24.879517875029705,151.9322045944384,2890137088
69,8211,8211,0.00012066061391369514,0.00012066061391369514,1.3317722898326788e-07,5.512687674213556e-05,1.119292500570063e-05,6.67030481824041e-06,1.4806458646143298e-05,0.0,2.1027815601693214e-08,7.500000935597657e-08,2.2039704946812422e-07,0.0,0.0,1.9906355876065347e-05,0.0,0.9996799641416405,24.450584132922813,154.59753351700968,2889244160
70,8330,8330,0.00012226195610343926,0.00012226195610343926,1.3423974841678635e-07,5.5204625350020324e-05,1.1278237528290086e-05,6.95780199893061e-06,1.5193478699344538e-05,0.0,2.0980778483636122e-08,8.206575601839875e-08,2.2771344885898414e-07,0.0,0.0,1.7535812973316448e-05,0.0,0.9997333034513671,24.52904033008963,154.10305291736572,2890137088
71,8449,8449,0.00012275181262921443,0.00012275181262921443,1.3511396208520285e-07,5.5305384901455706e-05,1.1355072687336592e-05,6.99164243737219e-06,1.5270474192682683e-05,0.0,1.862649725582013e-08,1.4652973340415975e-07,2.2882821997367376e-07,0.0,0.0,1.2720661106868648e-05,0.0,0.9997866427610936,24.31085058802273,155.48612691743082,2889244160
72,8568,8568,0.00012757049142179773,0.00012757049142179773,1.3605303822245448e-07,5.541412680204736e-05,1.1431565500546995e-05,8.086234335904626e-06,1.6371797361114265e-05,0.0,1.939999677504688e-08,9.396088193959917e-07,2.562763910869791e-07,0.0,0.0,1.595796249083443e-05,0.0,0.9998399820708203,24.35022018593736,155.23473591351794,2890137088
73,8687,8687,0.00012431634916793357,0.00012431634916793357,1.3692921755283693e-07,5.542973535955839e-05,1.1495632032011314e-05,7.270397756136455e-06,1.5555134758528164e-05,0.0,1.7765002687486018e-08,2.92172254207931e-07,2.357210848552472e-07,0.0,0.0,1.7343582277091974e-05,0.0,0.9998933213805469,24.363775287987664,155.14836905689629,2889244160
74,8806,8806,0.00012462709082731554,0.00012462709082731554,1.3750155151577562e-07,5.5556689794347796e-05,1.1551043276783453e-05,7.275909602487455e-06,1.559465876506351e-05,0.0,1.5858754138704442e-08,2.0373350605104956e-07,2.3671864231387165e-07,0.0,0.0,1.1765401775067273e-05,0.0,0.9999466606902734,24.526192142046057,154.12094866205592,2890137088
75,8925,8925,0.0001366205473748287,0.0001366205473748287,1.3887746188319152e-07,5.5810663169718016e-05,1.1662644615243485e-05,1.0093768175691983e-05,1.8371646988920735e-05,0.0,2.2815010792517923e-08,1.7602537851987093e-06,3.027714303854698e-07,0.0,0.0,2.16997256973714e-05,0.0,1.0,24.247679481981322,155.89120611763914,2889244160
