epoch,global_step,learning_rate,generator_learning_rate,L_total,L_K,L_generator,L_multi,L_rec,L_forecast,L_var,L_stability,L_physics,L_mass,L_operator,val_rollout,val_reconstruction,val_mass,val_operator,epoch_time,samples_per_sec,peak_gpu_memory
17,2023,0.001,0.005,0.00026979676137367883,1.077789606848869e-07,5.683211407842233e-05,9.038987156128752e-06,4.50502991000013e-05,5.1749900108752726e-05,0.0,6.941254745682094e-07,1.1090839139825899e-06,4.3870580696050265e-06,1.1583615003079228e-06,4.598283262783384e-05,9.95765698635729e-05,1.4815606844075817e-05,2.196510121978333e-06,24.34389568294864,155.27506563576227,2906962432
18,2142,0.001,0.005,0.003582902429329734,2.2904480500882426e-07,0.00011780315947906168,1.8220037230685916e-05,0.0008434862930145332,0.0008600623575846108,0.0,9.73529488518695e-07,2.1235435724809087e-05,8.536830433157288e-05,2.0808874292472544e-05,0.0008756891779956364,0.000977049158176496,0.00030993600708565544,2.282985373139603e-05,24.521161296986975,154.15256864137447,2906962432
19,2261,0.001,0.005,0.007130047107218868,4.3166901483110213e-07,0.0002298113857115688,3.375072540683307e-05,0.0016783382305085844,0.0017090762044991755,0.0,9.83977859690126e-07,5.7375281121019284e-05,0.0002453995692939744,4.147683631112202e-05,4.742406142343368e-05,2.6485373070629847e-05,2.500227272407972e-05,7.221968076009943e-07,24.20028211805038,156.196526204155,2906962432
20,2380,0.001,0.005,0.0001504000367026372,1.4209644290237746e-07,5.69826153060175e-05,1.1967154680634233e-05,1.2894614407967927e-05,2.1208270508968443e-05,0.0,4.894652632597725e-07,1.0862989188534278e-06,5.060212877545926e-06,3.712817167212129e-07,2.033039321152804e-05,1.4004456681418344e-05,4.418359021872762e-06,3.9691237951783044e-07,24.512008212972432,154.21013109809255,2906962432
21,2499,0.001,0.005,0.00013634132477116068,1.5365951059513907e-07,5.731179765668924e-05,1.2948888947013224e-05,8.886321436048044e-06,1.740807234050913e-05,0.0,4.266887380273296e-07,3.466325258355581e-07,1.4570712486813866e-06,2.760913804964037e-07,1.6845418057138365e-05,1.7056348172315795e-05,4.228349470871589e-06,4.5164700904500757e-07,24.371588169015013,155.0986326285346,2906962432
22,2618,0.001,0.005,0.0001554150741347777,1.6696368507962293e-07,5.8650075489249836e-05,1.4072315098404288e-05,1.2627467356978548e-05,2.131889807984292e-05,0.0,3.6452437497145083e-07,5.242202835823399e-07,2.2515525829500308e-06,3.6954883496166856e-07,0.00010591224515034506,0.00019094726982681702,8.674066209225982e-06,4.425737725319951e-06,24.772589256986976,152.58800607344148,2906962432
23,2737,0.001,0.005,0.00028613150061573833,1.8884551389084914e-07,6.397559149523399e-05,1.5793437051273288e-05,4.286418693313694e-05,5.172170817329383e-05,0.0,3.5762528341966914e-07,1.172639910882021e-06,4.7529105340944375e-06,1.110289020315668e-06,2.8531519291434616e-05,8.361854629800378e-06,1.5883967116333712e-06,3.2019114190093423e-07,24.51692986895796,154.17917415451092,2906962432
24,2856,0.001,0.005,0.00031946914051240554,1.9986086915205834e-07,6.349470035823446e-05,1.6793860498293446e-05,5.074852781526426e-05,5.9786919116660974e-05,0.0,3.374853642547881e-07,1.0822120681214505e-06,4.097365074923521e-06,1.313695265683732e-06,0.0007468176628684714,0.0010333141999407892,4.1896031080752785e-05,2.4132514088359175e-05,24.584529988933355,153.7552274418732,2906962432
25,2975,0.001,0.005,0.00470029923014057,3.503671562325676e-07,0.00014756649637732793,2.8143722395980533e-05,0.0011058045826512315,0.0011247774172006373,0.0,5.390540366266609e-07,3.4877022421559555e-05,0.00014739948391343687,2.698562819436091e-05,0.001710650728394588,0.0013308488963437932,5.47624950697701e-05,3.3868583912927926e-05,25.042796539957635,150.9416088562126,2906962432
26,3094,0.001,0.005,0.0007762618147935619,2.3343073186720538e-07,7.993923052073649e-05,1.9362213859773764e-05,0.0001580731691555465,0.0001694325391014067,0.0,2.616705366954698e-07,2.3271438289200543e-06,7.702951377425013e-06,3.932767767175257e-06,6.179442120594017e-05,2.5883904267435094e-05,1.2644555671873345e-05,7.714579829726496e-07,25.461527482024394,148.45927852005914,2906962432
27,3213,0.001,0.005,0.0002630813625670733,2.1542600349420878e-07,6.51972535745088e-05,1.810705652080104e-05,3.529184986575428e-05,4.5002433092569905e-05,0.0,2.0539416267537388e-07,8.454671198523049e-07,3.2916516596184233e-06,9.35683939643101e-07,0.0003244339593774861,0.0005334933011216067,3.0271233394852885e-05,1.2155176253665039e-05,25.211607079952955,149.93094204635898,2906962432
28,3332,0.001,0.005,0.00033578144576740525,2.2721549082532912e-07,6.53033492170156e-05,1.9107862375214667e-05,5.280107875550461e-05,6.219709019340506e-05,0.0,1.7625701846946764e-07,2.0211947854217473e-06,8.759054428381243e-06,1.3469194987274937e-06,8.917528923900266e-05,0.0001695070335353237,4.682423060720404e-05,3.889363937386883e-06,24.879690774017945,151.93114875637778,2906962432
29,3451,0.001,0.005,0.004929226526261243,5.185981448690538e-07,0.00022891635854701417,4.09890754122109e-05,0.0011277369573089004,0.0011580892211188458,0.0,8.131932170422855e-07,4.6079779418582495e-05,0.00020244276668770467,2.7956130405207796e-05,0.0009024145170336678,0.0009589320597504931,0.0008426492479408071,2.3467215855600356e-05,24.673418379970826,153.20130927089113,2906962432
30,3570,0.001,0.005,0.0004570199717322818,2.2502213848489556e-07,7.025429433231394e-05,1.8965433656092348e-05,7.937310454883754e-05,8.95002038728861e-05,0.0,4.5759225040548226e-07,1.0817410403465194e-05,5.211399654969968e-05,1.973055467626288e-06,2.9579257118582192e-05,1.5453765341330187e-05,1.5400369853696681e-06,4.512001123116317e-07,25.01167220599018,151.12943944206606,2906962432
31,3689,0.001,0.005,0.00035051514342841175,2.292785637340756e-07,6.60104694789788e-05,1.934734831516238e-05,5.5758556183680116e-05,6.656745188005969e-05,0.0,1.4368976954595757e-07,9.143152060484185e-07,3.1456897470277945e-06,1.425886283214298e-06,0.00030702601902053825,0.0001341185504792347,2.6949634175144596e-06,3.654613387230451e-06,24.658374142018147,153.2947784079096,2906962432
32,3808,0.001,0.005,0.0011898233851839212,2.989647905980756e-07,0.00010107257811502903,2.4603185869559952e-05,0.00025168748225378633,0.0002660897852071911,0.0,2.1823506253014702e-07,3.669124428323278e-06,1.2084192499613405e-05,6.261429642002984e-06,8.418384816087339e-05,5.492540807435511e-05,3.982599364029565e-06,1.4864406434103979e-06,24.77178722899407,152.59294636503697,2906962432
33,3927,0.001,0.005,0.0030933158990813707,3.833710132062031e-07,0.0001439923523412771,3.102807801311698e-05,0.0007099344096324842,0.000728403558974923,0.0,2.0364822869224194e-07,1.0187712406203173e-05,3.368978248968786e-05,1.7248779541328005e-05,0.0016817059057454267,0.0015155476972549444,0.0006532636875774534,3.75430335961504e-05,24.911934135947376,151.73450521232482,2906962432
34,4046,0.001,0.005,0.0022807819663150306,3.488659763387125e-07,0.00012745492065001387,2.884667827322754e-05,0.0004984204250923111,0.0005150268453040294,0.0,5.326523691565216e-07,6.833699972675417e-05,0.0003295226265094551,1.2162372124315706e-05,0.00014051677530265547,0.000201512491081043,0.00010910770368008387,4.892488496330943e-06,24.884819378959946,151.89983670108455,2906962432
35,4165,0.001,0.005,0.0005685402873149585,2.71762831309831e-07,7.600299861185405e-05,2.275395793264372e-05,0.00010472736392224395,0.00011627297320590409,0.0,3.2012633083174e-07,4.724924440023927e-06,2.0998869670153703e-05,2.6257525299659284e-06,8.196568336903251e-05,0.00012835017045117206,1.4333497711049859e-05,2.9668809345041934e-06,25.246105074998923,149.7260662098453,2906962432
36,4284,0.001,0.005,0.00026406440121631717,2.702793100045003e-07,7.01810303975695e-05,2.2772964216071483e-05,3.139626586980066e-05,4.1948976162068054e-05,0.0,1.6278836017559935e-07,1.3603992763857905e-06,5.964593548957998e-06,8.374028329709536e-07,3.233120660297573e-05,9.869916495864301e-06,1.7256823931737536e-06,3.555478829617814e-07,24.54749023797922,153.9872289734812,2906962432
37,4403,0.001,0.005,0.0014772389069317826,3.527777985868491e-07,0.00011620633023860002,2.9099862811601568e-05,0.0003140827056427644,0.0003344641582102259,0.0,2.1635050963216752e-07,5.364703458432271e-06,1.894837219402862e-05,7.875145098132731e-06,0.0011579109300371437,0.0008124797011814301,4.28825403754932e-05,2.2090548113088256e-05,24.497856168891303,154.299215977929,2906962432
38,4522,0.001,0.005,0.0030441884911082016,5.015242216301438e-07,0.00020503560181216844,3.98016266574684e-05,0.0006701991934312025,0.0007050740292200956,0.0,4.174419702781875e-07,8.45992777112529e-06,2.540270531508165e-05,1.6896933540544796e-05,7.057711329599399e-05,5.804338073912298e-05,2.5370766577127923e-05,1.4712100123471741e-06,24.303422135068104,155.53365196853204,2906962432
39,4641,0.001,0.005,0.0007330020069496992,2.9117638438981007e-07,8.603284207373493e-05,2.441510524481865e-05,0.00014194632009892583,0.000155124576730289,0.0,1.0408300658263975e-07,3.6955757925516947e-06,1.491378729494822e-05,3.564091667810254e-06,0.00020006122157653972,8.243409273356e-05,2.516711076271436e-06,2.4412525471277713e-06,25.015522754983976,151.10617663374197,2906962432
40,4760,0.0005,0.0025,0.0003606647155561765,2.7795382150557884e-07,7.307206276833775e-05,2.320494205815959e-05,5.394275107122397e-05,6.605437284975471e-05,0.0,8.70834917412847e-08,9.018575125869647e-07,3.0857389391852337e-06,1.4235486237495895e-06,2.473166421709937e-05,5.945908352649505e-05,6.257444188618151e-06,1.3363455558473582e-06,24.766950552002527,152.62274586704694,2906962432
41,4879,0.0005,0.0025,0.00017396149405083625,2.6975436393364343e-07,6.462466144945384e-05,2.2715747844712394e-05,1.0790202751681492e-05,2.095835634800433e-05,0.0,5.756123715473698e-08,1.327075726667967e-07,3.3196657511028463e-07,3.315712882236988e-07,2.521021094816249e-05,5.447099318276048e-06,7.868892045472703e-08,2.3466128947716026e-07,25.05470439104829,150.86987022487256,2906962432
42,4998,0.0005,0.0025,0.0001656074887640508,2.732454228493148e-07,6.469213673241299e-05,2.3036356407116664e-05,8.472171561797036e-06,1.8774231196080567e-05,0.0,5.436602933624301e-08,7.115071716412863e-08,7.867203599123477e-08,2.7708154982940836e-07,2.9923097879093673e-05,3.2166754711700682e-06,1.641819393750579e-07,2.0537168281753977e-07,24.688574016094208,153.10726320345032,2906962432
43,5117,0.0005,0.0025,0.00016738409387433124,2.7828521099826303e-07,6.495785561301523e-05,2.3446367725097973e-05,8.57768377572361e-06,1.901051221625133e-05,0.0,5.328797225419048e-08,7.349607339016055e-08,8.760158330703412e-08,2.798787836437686e-07,1.942356660341223e-05,1.0068531082652044e-05,9.389892684772522e-08,3.191142609250078e-07,25.144212345941924,150.3328061342141,2906962432
44,5236,0.0005,0.0025,0.0001692459764416088,2.827635100063148e-07,6.520370863471673e-05,2.3828758149027146e-05,8.79314227368302e-06,1.9217234065758667e-05,0.0,5.448106555101211e-08,7.578738545450107e-08,9.338651385596966e-08,2.855504134165357e-07,2.7429892465339174e-05,5.037166249080439e-06,1.0674474167228168e-07,2.3221088283554266e-07,24.4217014440801,154.78037059192224,2906962432
45,5355,0.0005,0.0025,0.00017268354031281969,2.8751082611831535e-07,6.571651385803263e-05,2.4209871981169773e-05,9.263303202777736e-06,1.9824110903461814e-05,0.0,4.9818896545778365e-08,7.996150183769127e-08,1.015057806198841e-07,2.9830172856857223e-07,2.0227444232053433e-05,1.2066485639176487e-05,3.995891576989509e-07,3.6732832611397454e-07,24.725331968977116,152.87964605461184,2906962432
46,5474,0.0005,0.0025,0.00017261330439295207,2.91480173154442e-07,6.589995187130712e-05,2.4553471951755922e-05,9.022396532013314e-06,1.958593994656377e-05,0.0,4.934787693163724e-08,9.332015870301597e-08,1.7389443307724087e-07,2.927063604378389e-07,2.315023015225528e-05,9.561832848703489e-06,1.7479335271884468e-07,3.2331058881546987e-07,24.691645337967202,153.08821863675763,2906962432
47,5593,0.0005,0.0025,0.00017348194312213097,2.956832220724012e-07,6.615699414935619e-05,2.4912549576136313e-05,9.001642726217003e-06,1.9558641617078574e-05,0.0,4.6648580835412206e-08,7.893184752305311e-08,1.0317054050444443e-07,2.914886971108211e-07,3.8882222586488796e-05,2.0148177100054454e-06,2.4729147319086615e-07,2.0706062530604996e-07,24.771566955023445,152.5943032535312,2906962432
48,5712,0.0005,0.0025,0.00018081607028506893,2.9909484632534495e-07,6.65153749333325e-05,2.5236439597349435e-05,1.054343301032931e-05,2.1169798532759563e-05,0.0,4.54421914738123e-08,9.771476101902153e-08,1.5905798855186653e-07,3.295158165432411e-07,1.7034686208630557e-05,3.4592462456896017e-05,3.9864164175388134e-07,8.403585362819805e-07,24.084566890029237,156.94697842230582,2906962432
49,5831,0.0005,0.0025,0.00018999443758123866,3.0312686876472814e-07,6.705390007010903e-05,2.5550503397382617e-05,1.2514115521284227e-05,2.3180928289389518e-05,0.0,4.545893150163595e-08,1.4177166331883297e-07,3.289843851646202e-07,3.798739314295446e-07,3.1937268171792054e-05,1.1528220316644625e-05,5.732693777883383e-07,3.946334673054523e-07,24.49503080896102,154.31701349880166,2906962432
50,5950,0.0005,0.0025,0.0007593663597834252,3.2957778411059135e-07,8.105686602426604e-05,2.7521937502247515e-05,0.00014892975166769546,0.00016148339114835605,0.0,5.874701667366841e-08,2.1038832723466577e-06,6.792311483232884e-06,3.727104878500406e-06,0.0024016013435487235,0.002743383375040832,0.0001128584944083178,6.953745209362491e-05,24.54962632106617,153.97383041860644,2906962432
51,6069,0.0005,0.0025,0.002688697679199293,4.1185408970887746e-07,0.00014414700969595404,3.355605904722498e-05,0.0006042104989300093,0.0006289209084715121,0.0,3.3237846214685994e-07,1.0730622681765732e-05,3.8515184174112044e-05,1.5137929234716616e-05,6.045406882462668e-05,4.94825296430333e-06,8.311774985529718e-07,3.355172512307209e-07,24.26556522899773,155.77630128651776,2906962432
52,6188,0.0005,0.0025,0.00018837419186075707,2.725498394517321e-07,6.561466523818179e-05,2.2940731899339766e-05,1.377391580761122e-05,2.443943774095421e-05,0.0,4.2805556001366896e-08,1.7452533261913862e-07,4.618255808787176e-07,4.108010822169755e-07,2.1722642365299787e-05,1.0484441823098764e-05,2.1857293466793983e-07,3.283126935522367e-07,24.332694401964545,155.34654475810186,2906962432
53,6307,0.0005,0.0025,0.00016728895383753947,2.736081767209355e-07,6.479777065573862e-05,2.3078016584761262e-05,8.8244222934971e-06,1.9164391973169236e-05,0.0,3.652715424708678e-08,8.026171898294436e-08,1.1481697592826672e-07,2.864916189864551e-07,1.4676522429605635e-05,2.5492541889044723e-05,7.424883054205739e-07,6.391963790433476e-07,24.721685817930847,152.90219396196412,2906962432
54,6426,0.0005,0.0025,0.00017720597849114151,2.770126485980683e-07,6.539278566528102e-05,2.331864198105577e-05,1.1043517296307963e-05,2.1342394168078456e-05,0.0,3.7475798169350645e-08,1.2332652222996917e-07,2.7392432029739126e-07,3.427082908524546e-07,2.3025820805092474e-05,1.0041953256794451e-05,2.077708509367377e-07,3.378276622762704e-07,24.557473468012176,153.9246292955875,2906962432
55,6545,0.0005,0.0025,0.00017267975683025918,2.791138305077785e-07,6.523383798252634e-05,2.352229038714776e-05,9.791916258224759e-06,2.0218079670384112e-05,0.0,3.848996159067057e-08,9.838340282859613e-08,1.8104934619495234e-07,3.1086766794802827e-07,2.6326142341574832e-05,5.157904425210464e-06,2.2587116232401848e-07,2.3815288754814815e-07,24.182408114895225,156.3119761291142,2906962432
56,6664,0.0005,0.0025,0.00017621751247028075,2.8098365140178153e-07,6.544671500152193e-05,2.367934300247013e-05,1.0462733273073803e-05,2.103864863452073e-05,0.0,3.665086596497014e-08,1.2470013210362133e-07,2.952510148890132e-07,3.282496456290934e-07,1.9323630147569238e-05,1.9013489084803343e-05,1.4835099927083884e-06,5.122417979648508e-07,24.190602189977653,156.25902862253187,2906962432
57,6783,0.0005,0.0025,0.0002065860886538214,2.832294814962797e-07,6.612662639266876e-05,2.38838273006006e-05,1.756911784353193e-05,2.822266040831372e-05,0.0,4.657913351334588e-08,8.2036219669977e-07,3.601629258877505e-06,5.001817246213452e-07,5.63666459389164e-05,5.391294849860493e-06,2.995083296008531e-06,3.331942913237505e-07,24.614638423081487,153.56715524431354,2906962432
58,6902,0.0005,0.0025,0.002129538545308625,3.997195248394318e-07,0.000133116382467388,3.2448116239504e-05,0.00047080474559772973,0.0004896294972187933,0.0,2.2021420563469345e-07,1.0235715505139467e-05,3.951337117341994e-05,1.166520635227739e-05,0.0007148235246339547,0.0007222051014347622,8.08942618754199e-05,1.7990211935761007e-05,24.73595766397193,152.81397435061075,2906962432
59,7021,0.0005,0.0025,0.0009213332044916651,3.027472040812619e-07,9.367896621817694e-05,2.5037273104153524e-05,0.00018508000795832016,0.0001996143096543617,0.0,4.642418982104275e-07,7.841872307488652e-06,3.4533354192358415e-05,4.676007345084847e-06,9.889442319815446e-05,1.7675839206363197e-05,2.009488078124648e-06,7.418395311798945e-07,24.74065892107319,152.7849364100943,2906962432
60,7140,0.0005,0.0025,0.0001840912571722622,2.509445423842764e-07,6.374113249996549e-05,2.1168160187289927e-05,1.4157254265719241e-05,2.464439805513759e-05,0.0,2.5991253280368507e-08,1.5695597504549534e-07,3.683373722666633e-07,4.164425029608133e-07,2.31149005100763e-05,6.308748483466583e-06,6.858465620191672e-08,2.4561078578786e-07,24.278315803036094,155.69449012304622,2906962432
61,7259,0.0005,0.0025,0.00016501146861753628,2.529130826573352e-07,6.359081759078123e-05,2.13084638157395e-05,9.509737573492603e-06,1.971625104141865e-05,0.0,2.3601395691647662e-08,9.647218209066383e-08,1.810656995051927e-07,3.0129521094812646e-07,2.444222863275735e-05,5.464188273305938e-06,1.6958196949547397e-07,2.3404574698187864e-07,24.475137759000063,154.44244021098547,2906962432
62,7378,0.0005,0.0025,0.00016811851705559997,2.550133198234088e-07,6.365690139111836e-05,2.1490638971078657e-05,1.0153182388638102e-05,2.0396117868287507e-05,0.0,2.494189075944647e-08,1.2423071429087603e-07,3.0409520591886965e-07,3.1705836553551044e-07,2.4664349915664864e-05,7.077632549875748e-06,1.6234315072355664e-07,2.6628937835734436e-07,24.524784225970507,154.12979642027477,2906962432
63,7497,0.0005,0.0025,0.00033362084444089933,2.642433289698149e-07,6.884035075985131e-05,2.2186153722623925e-05,4.927881483227894e-05,6.0276476769965565e-05,0.0,4.644387527332831e-08,1.0287119861550789e-06,3.856122662625994e-06,1.2874372681494003e-06,7.131674685210567e-05,8.285501971840858e-05,6.681062954580089e-06,2.045801046993542e-06,25.743708026013337,146.83199468314393,2906962432
64,7616,0.0005,0.0025,0.0007633714412188739,2.8079258226454995e-07,7.866903087084191e-05,2.3603890594415287e-05,0.00015161551882604643,0.00016514795312470702,0.0,8.076331817687096e-08,3.67882127854967e-06,1.4608343029803586e-05,3.7857633629447608e-06,0.00011669220707734071,0.00018628241086844356,2.3218104358117366e-05,4.152659414016636e-06,24.352660463075154,155.21918049699104,2906962432
65,7735,0.0005,0.0025,0.0005541130062685441,2.655571836926572e-07,7.391141154498439e-05,2.2177874803125475e-05,0.00010241644265882858,0.00011383605523160585,0.0,7.28849445620062e-08,3.0680032133113378e-06,1.2757208728472174e-05,2.582807338084513e-06,6.210947294242769e-05,5.914502870014292e-05,3.5333853884367275e-05,1.4138648090184211e-06,24.67967161606066,153.1624917383467,2906962432
66,7854,0.0005,0.0025,0.00030895640171827777,2.5606576919715004e-07,6.798763110988561e-05,2.147591598615267e-05,4.348194805388437e-05,5.414485624959328e-05,0.0,5.679093784583955e-08,2.5015843115272613e-06,1.1365646479837311e-05,1.1422750777989951e-06,8.331049868415686e-05,0.000187163645750843,1.972536424112886e-06,4.410047066422911e-06,24.585084365913644,153.75176036576215,2906962432
67,7973,0.0005,0.0025,0.0005431451365997197,2.681664019591485e-07,7.685031212906959e-05,2.2277681223361965e-05,9.842835660151049e-05,0.00011069184753097712,0.0,4.693160601220799e-08,3.226191518084431e-06,1.3619155128080387e-05,2.5118024623417694e-06,0.00012401918945778605,0.0001652198528712948,7.881884576774957e-05,3.9137325291535705e-06,24.30636003310792,155.51485269086882,2906962432
68,8092,0.0005,0.0025,0.0003706728900036228,2.47923931964285e-07,6.729038732518102e-05,2.090488008063942e-05,5.842751576445095e-05,6.950917041943059e-05,0.0,1.2012258950955653e-07,5.4394336590487105e-06,2.5692164465201333e-05,1.5050038300422203e-06,4.881714107579596e-05,1.0416800411067449e-05,1.0785660792645927e-05,4.036554162753635e-07,24.240977540030144,155.93430560949645,2906962432
69,8211,0.0005,0.0025,0.0002728696547266313,2.4684403604650564e-07,6.591495405667013e-05,2.070939990324732e-05,3.560129357899155e-05,4.6474025678690324e-05,0.0,4.893442383177938e-08,1.133526268873423e-06,4.713326474802911e-06,9.543048695642032e-07,0.00021592046236730225,0.00025128982379101216,2.974723290771224e-05,5.946910087437746e-06,24.97573432000354,151.3469014191317,2906962432
70,8330,0.0005,0.0025,0.001711412024820992,3.1239553706014974e-07,0.00011356350984738489,2.54162855280955e-05,0.00037462576739406877,0.00039515002503918447,0.0,2.733049027205489e-07,7.124637781204896e-06,2.6263192555315933e-05,9.359996350708546e-06,8.129550412940304e-05,2.2682827018018413e-05,8.367577216683047e-06,7.610131812422575e-07,24.629384123021737,153.47521404186205,2906962432
